4.946;0.354;0.03;1.81;11.8;945;27.3;-75.3;2.5;0;0;0
4.968;0.59;0.05;2.81;11.8;960;27.3;-75.5;3;0;0;0
4.992;0.354;0.03;1.89;11.8;958;27.3;-75.4;2.6;0;0;0
5.014;0.472;0.04;2.2;11.8;929;27.3;-75.2;3.2;0;0;0
5.04;0.354;0.03;1.86;11.8;961;27.3;-75.5;2.3;0;0;0
5.058;0.472;0.04;2.52;11.8;947;27.3;-75.3;3;0;0;0
5.078;0.354;0.03;1.87;11.8;956;27.3;-75.2;2.9;0;0;0
5.106;0.236;0.02;1.59;11.8;958;27.3;-75.3;2.5;0;0;0
5.135;0.472;0.04;2.46;11.8;954;27.3;-75.1;2.5;0;0;0
5.155;0.472;0.04;2.45;11.8;952;27.3;-75.1;3;0;0;0
5.174;0.472;0.04;2.68;11.8;940;27.3;-75;3;0;0;0
5.196;0.354;0.03;1.9;11.8;956;27.3;-75.3;2.3;0;0;0
5.228;0.472;0.04;2.16;11.8;961;27.3;-75.1;2.1;0;0;0
5.246;0.59;0.05;2.66;11.8;948;27.3;-75;3.1;0;0;0
5.266;0.354;0.03;2.09;11.8;944;27.3;-75.1;2.9;0;0;0
5.295;0.354;0.03;1.8;11.8;957;27.3;-75.1;2.5;0;0;0
5.323;0.354;0.03;1.96;11.8;959;27.3;-75.4;2.5;0;0;0
5.341;0.472;0.04;2.51;11.8;960;27.3;-75.5;3.1;0;0;0
5.36;0.354;0.03;1.65;11.8;966;27.3;-75.2;2.6;0;0;0
5.385;0.354;0.03;1.74;11.8;955;27.3;-75.1;2.6;0;0;0
5.418;0.354;0.03;2.05;11.8;964;27.3;-74.9;2.5;0;0;0
5.439;0.472;0.04;2.3;11.8;981;27.3;-75;2.2;0;0;0
5.458;0.472;0.04;2.34;11.8;973;27.3;-74.6;2.4;0;0;0
5.479;0.236;0.02;1.4;11.8;966;27.3;-74.5;2.2;0;0;0
5.509;0.59;0.05;2.63;11.8;963;27.3;-74.5;2.4;0;0;0
5.527;0.354;0.03;2.04;11.8;951;27.3;-74.7;2.9;0;0;0
5.546;0.59;0.05;2.93;11.8;940;27.3;-74.7;3;0;0;0
5.572;0.59;0.05;2.61;11.8;932;27.3;-74.7;2.4;0;0;0
5.603;0.826;0.07;3.69;11.8;930;27.3;-74.9;2.2;0;0;0
5.621;1.416;0.12;6.21;11.8;888;27.3;-75.1;3.3;0;0;0
5.639;0.472;0.04;2.19;11.8;918;27.3;-75.2;2.1;0;0;0
5.668;0.944;0.08;4;11.8;922;27.3;-75.1;2.3;0;0;0
5.697;1.298;0.11;5.39;11.8;852;27.3;-75.2;3.7;0;0;0
5.716;0.236;0.02;1.15;11.8;934;27.3;-75.1;1.2;0;0;0
5.733;1.298;0.11;5.06;11.8;914;27.3;-75.4;3.3;0;0;0
5.763;0.354;0.03;2.03;11.8;940;27.3;-75.5;2.3;0;0;0
5.792;0.826;0.07;3.52;11.8;930;27.3;-75.5;2.9;0;0;0
5.808;0.472;0.04;2.48;11.8;921;27.3;-75.5;2.8;0;0;0
5.827;0.708;0.06;3.01;11.8;953;27.3;-75.5;2.9;0;0;0
5.854;0.236;0.02;1.57;11.8;955;27.3;-75.4;2.8;0;0;0
5.883;0.472;0.04;2.4;11.8;943;27.3;-75.1;3.3;0;0;0
5.901;0.354;0.03;1.69;11.8;964;27.3;-74.9;2.7;0;0;0
5.917;0.472;0.04;2.27;11.8;961;27.3;-74.9;3.1;0;0;0
5.947;0.472;0.04;2.43;11.8;958;27.3;-74.9;3.4;0;0;0
5.977;0.236;0.02;1.5;11.8;972;27.3;-74.8;2.9;0;0;0
5.996;0.472;0.04;2.32;11.8;969;27.3;-74.9;2.8;0;0;0
6.015;0.472;0.04;2.24;11.8;986;27.3;-74.9;2;0;0;0
6.042;0.354;0.03;1.94;11.8;981;27.3;-74.7;2.9;0;0;0
6.072;6.962;0.59;14.29;11.8;1211;27.3;-74.9;4.1;0;0;0
6.089;1.77;0.15;5.26;11.8;1316;27.3;-74.9;3.3;0;0;0
6.107;0.236;0.02;1.48;11.8;1359;27.3;-75;2.9;0;0;0
6.134;0.944;0.08;3.27;11.8;1429;27.3;-75.1;2.5;0;0;0
6.166;-0.118;-0.01;-1.49;11.8;1521;27.4;-75.4;2.2;0;0;0
6.183;0;0;0.34;11.8;1507;27.4;-75.5;3.1;0;0;0
6.201;0.708;0.06;2.67;11.8;1482;27.4;-75.7;3.7;0;0;0
6.228;0.236;0.02;1.25;11.8;1498;27.3;-75.4;3.2;0;0;0
6.259;0.472;0.04;1.83;11.8;1491;27.3;-75;3.2;0;0;0
6.276;0.708;0.06;2.56;11.8;1484;27.4;-75.1;3.2;0;0;0
6.296;0.944;0.08;3.19;11.8;1457;27.4;-75;4.1;0;0;0
6.324;0.826;0.07;3.09;11.8;1462;27.4;-75.1;3.4;0;0;0
6.354;0.472;0.04;1.96;11.8;1478;27.4;-75.3;3;0;0;0
6.371;0.708;0.06;2.38;11.8;1463;27.4;-75.3;3.5;0;0;0
6.39;0.59;0.05;2.17;11.8;1477;27.4;-75.5;3.4;0;0;0
6.417;0.59;0.05;2.4;11.8;1463;27.4;-75.5;3.8;0;0;0
6.448;0.59;0.05;2.35;11.8;1470;27.4;-75.6;3.2;0;0;0
6.466;0.708;0.06;2.38;11.8;1472;27.4;-75.5;3.3;0;0;0
6.488;0.472;0.04;1.9;11.8;1481;27.4;-75.5;3.2;0;0;0
6.509;0.708;0.06;2.51;11.8;1462;27.4;-75.3;3.5;0;0;0
6.542;0.59;0.05;2.13;11.8;1472;27.4;-75.1;3.5;0;0;0
6.559;0.59;0.05;2.25;11.8;1478;27.4;-75;3;0;0;0
6.577;0.59;0.05;2.43;11.8;1458;27.4;-74.9;3.4;0;0;0
6.607;1.18;0.1;4.04;11.8;1438;27.4;-74.5;3.1;0;0;0
6.635;1.298;0.11;4.31;11.8;1431;27.4;-74.6;3.1;0;0;0
6.653;0.826;0.07;2.79;11.8;1423;27.4;-74.8;3.6;0;0;0
6.672;1.18;0.1;3.94;11.8;1428;27.4;-74.8;3.3;0;0;0
6.698;1.416;0.12;4.56;11.8;1417;27.4;-75.5;3.2;0;0;0
6.729;0.944;0.08;3.26;11.8;1427;27.4;-75.9;3.5;0;0;0
6.747;0.826;0.07;2.96;11.8;1422;27.4;-76;3.6;0;0;0
6.767;0.59;0.05;2.26;11.8;1456;27.4;-76;3;0;0;0
6.792;0.826;0.07;2.72;11.8;1456;27.4;-75.7;3.8;0;0;0
6.822;0.472;0.04;2.04;11.8;1459;27.4;-75.8;3.4;0;0;0
6.839;0.826;0.07;2.85;11.8;1470;27.4;-75.7;3.3;0;0;0
6.857;0.59;0.05;2.07;11.8;1467;27.4;-75.6;3.5;0;0;0
6.884;0.708;0.06;2.57;11.8;1475;27.4;-75.9;3.3;0;0;0
6.917;0.826;0.07;2.75;11.8;1472;27.5;-76;3.3;0;0;0
6.936;0.354;0.03;1.43;11.8;1476;27.4;-76;3.2;0;0;0
6.954;0.826;0.07;2.9;11.8;1468;27.4;-75.9;4;0;0;0
6.978;0.354;0.03;1.54;11.8;1494;27.4;-76;3.1;0;0;0
7.009;0.826;0.07;2.91;11.8;1486;27.4;-75.9;3.2;0;0;0
7.026;0.236;0.02;1.18;11.8;1493;27.4;-75.6;2.5;0;0;0
7.045;0.472;0.04;1.96;11.8;1465;27.4;-75.3;3.4;0;0;0
7.072;0.944;0.08;3;11.8;1492;27.5;-75.4;2.8;0;0;0
7.104;0.944;0.08;3.37;11.8;1410;27.4;-75.3;4.3;0;0;0
7.121;1.062;0.09;2.31;11.8;1489;27.5;-75.2;1;0;0;0
7.139;0;0;-0.22;11.8;1475;27.5;-75.2;3;0;0;0
7.167;1.298;0.11;4.4;11.8;1458;27.5;-75.5;3.4;0;0;0
7.2;0.59;0.05;2.1;11.8;1456;27.5;-75.6;4.2;0;0;0
7.218;0.472;0.04;1.8;11.8;1475;27.5;-75.8;3.2;0;0;0
7.237;0.708;0.06;2.78;11.8;1447;27.5;-75.8;3.8;0;0;0
7.26;0.708;0.06;2.41;11.8;1472;27.5;-75.7;3.3;0;0;0
7.291;0.59;0.05;2.38;11.8;1475;27.5;-76;3.7;0;0;0
7.308;0.354;0.03;1.73;11.8;1491;27.5;-75.8;2.9;0;0;0
7.327;0.59;0.05;2.26;11.8;1470;27.5;-75.7;3.7;0;0;0
7.353;0.472;0.04;1.96;11.8;1496;27.5;-75.6;2.8;0;0;0
7.385;0.826;0.07;3.01;11.8;1482;27.5;-75.6;3.4;0;0;0
7.401;0.118;0.01;1;11.8;1506;27.5;-75.6;2.1;0;0;0
7.421;0.354;0.03;1.89;11.8;1457;27.5;-75.6;3.7;0;0;0
7.448;1.18;0.1;3.56;11.8;1481;27.5;-75.9;2.7;0;0;0
7.478;1.062;0.09;3.71;11.8;1452;27.5;-75.9;3.5;0;0;0
7.498;0.944;0.08;3.27;11.8;1432;27.5;-76;3.7;0;0;0
7.518;1.18;0.1;3.97;11.8;1426;27.5;-75.8;3.4;0;0;0
7.545;1.062;0.09;3.48;11.8;1444;27.5;-75.6;3.2;0;0;0
7.573;1.298;0.11;4.36;11.8;1420;27.5;-75.7;3.7;0;0;0
7.589;0.472;0.04;1.97;11.8;1440;27.5;-75.8;3.4;0;0;0
7.609;0.826;0.07;2.97;11.8;1448;27.5;-75.7;3.8;0;0;0
7.634;0.708;0.06;2.76;11.8;1454;27.5;-75.7;3.4;0;0;0
7.665;0.826;0.07;2.85;11.8;1467;27.5;-75.3;3.1;0;0;0
7.682;0.826;0.07;2.83;11.8;1457;27.5;-75.4;3.7;0;0;0
7.701;0.59;0.05;2.21;11.8;1476;27.5;-75.3;3.2;0;0;0
7.727;0.59;0.05;2.35;11.8;1472;27.5;-75.2;3.7;0;0;0
7.761;0.472;0.04;1.74;11.8;1494;27.5;-75.3;3;0;0;0
7.778;0.826;0.07;2.63;11.8;1479;27.5;-75.1;3.7;0;0;0
7.798;0.472;0.04;1.92;11.8;1495;27.5;-74.9;3.4;0;0;0
7.823;0.826;0.07;2.82;11.8;1462;27.5;-75;3.9;0;0;0
7.853;0.472;0.04;2.02;11.8;1484;27.5;-75.3;3.4;0;0;0
7.871;0.944;0.08;3.21;11.8;1483;27.5;-75.3;3.2;0;0;0
7.889;0.354;0.03;1.52;11.8;1490;27.5;-75.2;3.2;0;0;0
7.919;0.826;0.07;2.81;11.8;1487;27.5;-75;3.1;0;0;0
7.947;0.826;0.07;2.85;11.8;1474;27.6;-74.8;3.7;0;0;0
7.962;0.354;0.03;1.59;11.8;1493;27.6;-74.8;2.8;0;0;0
7.982;0.826;0.07;2.7;11.8;1462;27.6;-74.9;3.9;0;0;0
8.009;0.472;0.04;1.82;11.8;1499;27.6;-75;2.6;0;0;0
8.042;7.788;0.66;13.81;11.8;1750;27.6;-74.9;5.4;0;0;0
8.058;0.944;0.08;2.58;11.8;1851;27.6;-74.9;3.6;0;0;0
8.078;0.944;0.08;2.95;11.8;1865;27.6;-74.8;4.7;0;0;0
8.106;0.59;0.05;1.48;11.8;1974;27.6;-74.7;1.1;0;0;0
8.135;0.59;0.05;1.61;11.8;2023;27.6;-74.9;1.7;0;0;0
8.152;0;0;-0.27;11.8;2014;27.6;-74.7;3.7;0;0;0
8.17;-0.236;-0.02;-0.76;11.8;2050;27.6;-74.8;2.6;0;0;0
8.198;0.236;0.02;0.96;11.8;2065;27.6;-75.1;2.3;0;0;0
8.228;0.944;0.08;2.51;11.8;2039;27.6;-74.8;3;0;0;0
8.25;1.298;0.11;3.15;11.8;1974;27.6;-75.1;4.8;0;0;0
8.268;0.826;0.07;2.7;11.8;1979;27.6;-75.3;3.7;0;0;0
8.29;1.888;0.16;5.03;11.8;1951;27.6;-75.2;4;0;0;0
8.322;1.416;0.12;3.96;11.8;1928;27.6;-75.1;4.2;0;0;0
8.339;2.006;0.17;5.3;11.8;1902;27.6;-75.2;4.9;0;0;0
8.358;1.298;0.11;3.69;11.8;1914;27.6;-75.2;4.2;0;0;0
8.388;1.062;0.09;3.05;11.8;1937;27.6;-75.2;4;0;0;0
8.419;1.298;0.11;3.57;11.8;1938;27.6;-75.1;4.1;0;0;0
8.438;1.18;0.1;3.42;11.8;1952;27.6;-75;3.9;0;0;0
8.457;0.708;0.06;2.25;11.8;1961;27.6;-75;4;0;0;0
8.48;0.826;0.07;2.51;11.8;1971;27.6;-75.2;4;0;0;0
8.51;0.708;0.06;2.14;11.8;1984;27.6;-75;4.2;0;0;0
8.527;0.708;0.06;2.27;11.8;1985;27.6;-75.1;4;0;0;0
8.545;0.708;0.06;2.32;11.8;1992;27.6;-75;3.8;0;0;0
8.573;0.826;0.07;2.42;11.8;1997;27.6;-74.6;3.9;0;0;0
8.604;0.944;0.08;2.71;11.8;1991;27.6;-74.5;3.9;0;0;0
8.621;0.354;0.03;1.47;11.8;2000;27.6;-75;3.2;0;0;0
8.64;0.944;0.08;2.88;11.8;1961;27.6;-75;4.4;0;0;0
8.668;0.944;0.08;2.64;11.8;1990;27.7;-75.4;3.6;0;0;0
8.699;0.944;0.08;2.76;11.8;1988;27.6;-75.4;3.8;0;0;0
8.718;0.944;0.08;2.79;11.8;1954;27.7;-75.4;4.8;0;0;0
8.736;0.944;0.08;2.84;11.8;1992;27.7;-75.5;3.8;0;0;0
8.759;0.59;0.05;2.01;11.8;1974;27.7;-75.5;4.2;0;0;0
8.791;0.944;0.08;2.65;11.8;1994;27.7;-75.3;3.5;0;0;0
8.808;1.18;0.1;3.39;11.8;1974;27.7;-75.2;4.6;0;0;0
