T;I1;I2;I3;V1;V2;V3;I_tot;V_zero;Phase
0.0373333;-1.12821;0.40293;0.725275;0.0150879;0.0150879;-0.0301758;1.19872;0.0603516;214.56;
0.0374;-0.725275;0.564103;0.161172;0.0150879;-0.0150879;0;0.805861;0.0301758;213.12;
0.0374667;-0.161172;0.805861;-0.644689;0.0150879;0;0;0.83608;0.0150879;210.24;
0.0375333;0.322344;0.805861;-1.12821;0;0;0;1.18864;0.0754395;208.8;
0.0376;0.805861;0.805861;-1.61172;0.0150879;0;0.0150879;1.64194;0;205.92;
0.0376667;1.45055;0.725275;-2.17582;0;0;0.0150879;2.24634;0.0754395;204.48;
0.0377333;1.69231;0.644689;-2.337;0.0150879;0;0.0150879;2.43773;0.0754395;201.6;
0.0378;2.09524;0.564103;-2.65934;0.0150879;0;0.0150879;2.83059;0.0150879;198.72;
0.0378667;2.41758;0.725275;-3.14286;0.0150879;0;0.0150879;3.3141;0.0150879;197.28;
0.0379333;2.9011;1.12821;-4.0293;0.0150879;0;0.0150879;4.1804;0.0603516;195.84;
0.038;2.9011;1.53114;-4.43223;0.0150879;0;0.0150879;4.52289;0.0150879;192.96;
0.0380667;2.98168;1.93407;-4.91575;0.0150879;0;0;4.97619;0.0150879;191.52;
0.0381333;2.82051;2.49817;-5.31868;0.0150879;0;-0.0150879;5.3489;0.0754395;188.64;
0.0382;2.65934;3.22344;-5.88278;0.0150879;0;0.0150879;5.913;0.0754395;187.2;
0.0382667;2.337;3.78755;-6.12454;0.0150879;-0.0150879;0.0150879;6.20513;0.0452637;185.76;
0.0383333;2.09524;3.70696;-5.8022;0;-0.0150879;0.0150879;5.90293;0.0905273;184.32;
0.0384;1.36996;3.4652;-4.83516;0.0150879;0;0.0150879;5.00641;0.0150879;181.44;
0.0384667;0.886447;3.78755;-4.67399;0.0150879;-0.0150879;0;4.98626;0.0301758;180;
0.0385333;0;3.94872;-3.94872;0.0150879;0;0.0150879;4.57326;0.0754395;178.56;
0.0386;-0.967033;4.19048;-3.22344;0.0150879;-0.0150879;0;4.37179;0.0301758;177.12;
0.0386667;-1.53114;4.67399;-3.14286;0.0150879;-0.0150879;0;4.75458;0.0754395;175.68;
0.0387333;-2.09524;5.31868;-3.22344;0.0150879;0;0.0150879;5.35897;0.0754395;172.8;
0.0388;-2.49817;5.23809;-2.73993;0.0150879;-0.0150879;0.0150879;5.24817;0.0150879;171.36;
0.0388667;-2.65934;4.91575;-2.25641;0.0301758;0;0;4.92582;0.0301758;169.92;
0.0389333;-2.65934;4.27106;-1.61172;0.0150879;0;0;4.3315;0.0603516;167.04;
0.039;-2.337;3.38462;-1.04762;0.0301758;-0.0150879;0.0150879;3.48535;0.0150879;165.6;
0.0390667;-1.93407;2.65934;-0.725275;0.0150879;-0.0150879;0;2.77015;0.0452637;162.72;
0.0391333;-1.93407;1.77289;0.161172;0.0150879;-0.0150879;0;2.1859;0.0754395;161.28;
0.0392;-1.53114;1.77289;-0.241758;0.0150879;0;0;1.95421;0.0754395;158.4;
0.0392667;-1.12821;1.45055;-0.322344;0.0150879;0;0;1.55128;0.0150879;156.96;
0.0393333;-0.725275;0.967033;-0.241758;0.0150879;0;0;1.02747;0.0754395;154.08;
0.0394;-0.40293;0.161172;0.241758;0;0;0;-0.46337;0;152.64;
0.0394667;0.564103;-0.241758;-0.322344;0.0150879;0.0150879;0;0.574176;0.0603516;149.76;
0.0395333;1.45055;-0.886447;-0.564103;0.0150879;0;0.0150879;1.49084;0.0754395;148.32;
0.0396;1.77289;-1.28938;-0.483516;0.0150879;0;0;1.86355;0.0150879;145.44;
0.0396667;2.09524;-1.69231;-0.40293;0.0150879;0;0;2.26648;0.0754395;144;
0.0397333;2.337;-2.09524;-0.241758;0;0;0;2.61905;0.0905273;141.12;
0.0398;2.57875;-2.41758;-0.161172;0.0150879;0;0.0150879;2.93132;0.0150879;139.68;
0.0398667;3.06227;-2.57875;-0.483516;0;0;0;3.33425;0.0603516;138.24;
0.0399333;3.54579;-2.82051;-0.725275;0;0.0150879;0.0150879;3.78755;0.0603516;135.36;
0.04;4.0293;-2.9011;-1.1282;0.0150879;0;0.0150879;4.19048;0.0150879;133.92;
0.0400667;4.67399;-3.06227;-1.61172;0.0150879;0.0150879;0;4.7848;0.0150879;132.48;
0.0401333;5.31868;-2.82051;-2.49817;0;0;0.0150879;5.3489;0.0754395;129.6;
0.0402;5.72161;-2.57875;-3.14286;0;0.0150879;0;5.75183;0.0754395;128.16;
0.0402667;5.88278;-2.17582;-3.70696;0;0;0;5.9533;0.0603516;126.72;
0.0403333;5.72161;-1.69231;-4.0293;0;0;0;5.88278;0.0603516;125.28;
0.0404;5.07692;-1.12821;-3.94872;0;0;0.0150879;5.32875;0.0301758;122.4;
0.0404667;4.67399;-0.161172;-4.51282;0.0150879;0;0.0150879;5.28846;0.0150879;120.96;
0.0405333;3.86813;0.886447;-4.75458;0.0150879;0;0.0150879;5.087;0.0754395;119.52;
0.0406;3.14286;1.93407;-5.07692;0.0150879;0;0.0150879;5.14744;0.0150879;116.64;
0.0406667;3.22344;2.337;-5.56044;0.0150879;0;0.0150879;5.61081;0.0754395;115.2;
0.0407333;3.14286;2.73993;-5.88278;0.0150879;0;0.0150879;5.913;0.0603516;113.76;
0.0408;2.82051;2.9011;-5.72161;0.0150879;0;0.0150879;5.75183;0.0150879;110.88;
0.0408667;2.25641;2.82051;-5.07692;0.0150879;0;0.0150879;5.11722;0.0150879;109.44;
0.0409333;1.77289;2.65934;-4.43223;0.0150879;0;0;4.4826;0.0754395;108;
0.041;1.20879;2.41758;-3.62637;0.0150879;0;0.0150879;3.71703;0.0150879;105.12;
0.0410667;0.564103;2.09524;-2.65934;0.0150879;-0.0150879;0;2.82051;0.0150879;103.68;
0.0411333;0.161172;1.85348;-2.01465;0.0150879;0;-0.0150879;2.25641;0.0754395;100.8;
0.0412;-0.0805861;1.77289;-1.69231;0.0150879;0;0.0150879;1.97436;0.0754395;99.36;
0.0412667;-0.241758;1.28938;-1.04762;0.0150879;0;0.0150879;-1.35989;0.0754395;96.48;
0.0413333;0;0.805861;-0.805861;0.0150879;0;0;0.906593;0.0905273;95.04;
0.0414;0.161172;0.322344;-0.483516;0.0150879;0;0;0.513736;0.0150879;92.16;
0.0414667;0.40293;-0.40293;0;0.0150879;0;-0.0150879;0.513736;0.0301758;90.72;
0.0415333;0.483516;-1.04762;0.564103;0;0.0150879;0;1.11813;0.0754395;89.28;
0.0416;0.644689;-1.36996;0.725275;0.0150879;0;0;1.44048;0.0301758;87.84;
0.0416667;0.644689;-1.77289;1.12821;0.0301758;0.0150879;-0.0301758;1.86355;0.0452637;84.96;
0.0417333;0.725275;-2.09524;1.36996;0.0150879;0.0150879;0;2.19597;0.0754395;83.52;
0.0418;0.805861;-2.337;1.53114;0.0150879;0.0150879;0;2.43773;0.0603516;80.64;
0.0418667;0.805861;-2.57875;1.77289;0.0150879;0;0;2.70971;0.0754395;79.2;
0.0419333;1.53114;-2.73993;1.20879;0;0;0;2.81044;0.0603516;76.32;
0.042;1.93407;-3.62637;1.69231;0;0;0;3.69689;0;74.88;
0.0420667;2.57875;-4.35165;1.77289;0.0150879;0.0150879;0;4.44231;0.0150879;73.44;
0.0421333;3.38462;-4.83516;1.45055;0.0150879;0.0150879;0;5.02656;0.0452637;70.56;
0.0422;3.94872;-5.56044;1.61172;0;0.0150879;0;5.78205;0.0754395;69.12;
0.0422667;4.0293;-5.39927;1.36996;0;0;0;5.67125;0;67.68;
0.0423333;4.10989;-5.47985;1.36996;0.0150879;0.0150879;0;5.7619;0.0301758;64.8;
0.0424;4.27106;-5.23809;0.967033;0;0;0;5.63095;0.0754395;63.36;
0.0424667;4.59341;-4.91575;0.322344;0;0.0150879;0;5.55037;0.0754395;61.92;
0.0425333;5.07692;-4.43223;-0.644689;0;0;0;5.57051;0.0754395;60.48;
0.0426;5.56044;-3.94872;-1.61172;0.0150879;0;0.0150879;5.75183;0.0150879;57.6;
0.0426667;5.88278;-3.4652;-2.41758;0;0.0150879;0;5.94322;0.0754395;56.16;
0.0427333;6.44689;-3.30403;-3.14286;0.0150879;0;0.0150879;6.46703;0.0603516;54.72;
0.0428;6.60806;-3.4652;-3.14286;0;0;0.0301758;6.6282;0.0301758;51.84;
0.0428667;6.44689;-3.14286;-3.30403;0;0;0;6.46703;0.0301758;50.4;
0.0429333;5.96337;-2.98168;-2.98168;0.0150879;0.0150879;0;5.98352;0.0603516;48.96;
0.043;5.31868;-2.65934;-2.65934;0;0;0;5.33883;0.0301758;47.52;
0.0430667;4.75458;-2.09524;-2.65934;0.0150879;0;0.0150879;4.7848;0.0301758;44.64;
0.0431333;3.94872;-1.69231;-2.25641;0;0;0;3.97894;0.105615;43.2;
0.0432;3.06227;-1.36996;-1.69231;0;0;0.0150879;3.08242;0.0905273;40.32;
0.0432667;2.337;-1.04762;-1.28938;0.0150879;0;0.0150879;2.35714;0.0150879;38.88;
0.0433333;2.01465;-0.805861;-1.20879;0.0150879;0;0.0150879;2.0348;0.0754395;36;
0.0434;1.53114;-1.20879;-0.322344;0;-0.0150879;0.0150879;1.65201;0.0150879;34.56;
0.0434667;1.45055;-1.53114;0.0805861;0.0150879;0;0;1.77289;0.0150879;31.68;
0.0435333;0.967033;-1.85348;0.886447;0;0;0;1.92399;0.0754395;30.24;
0.0436;0.483516;-2.25641;1.77289;0.0150879;0;0;2.4478;0.0150879;28.8;
0.0436667;0.161172;-2.17582;2.01465;0.0150879;0;0.0150879;2.4881;0.0754395;25.92;
0.0437333;0;-2.09524;2.09524;0.0150879;0;0;2.52839;0.0754395;24.48;
0.0438;-0.322344;-2.17582;2.49817;0.0150879;0.0150879;0;2.84066;0.0150879;21.6;
0.0438667;-0.805861;-2.17582;2.98168;0.0301758;0;-0.0150879;3.21337;0.0301758;20.16;
0.0439333;-1.36996;-2.41758;3.78755;0.0150879;0;-0.0150879;3.95879;0.0754395;17.28;
0.044;-1.69231;-2.82051;4.51282;0.0150879;0;-0.0150879;4.68407;0.0301758;15.84;
0.0440667;-2.01465;-3.22344;5.23809;0.0150879;0;0;5.40934;0.0150879;14.4;
0.0441333;-2.17582;-3.62637;5.8022;0.0150879;0;-0.0150879;5.98352;0.0301758;11.52;
0.0442;-2.337;-4.0293;6.3663;0.0150879;0.0150879;0;6.56777;0.0754395;10.08;
0.0442667;-2.337;-4.0293;6.3663;0.0150879;0;0;6.56777;0.0150879;8.64;
0.0443333;-2.25641;-3.78755;6.04396;0;0;0;6.23535;0.0905273;5.76;
0.0444;-2.01465;-3.86813;5.88278;0.0150879;0;0;6.10439;0.0150879;4.32;
0.0444667;-1.36996;-4.27106;5.64103;0.0150879;0;-0.0150879;6.00366;0.0301758;2.88;
0.0445333;-0.644689;-4.59341;5.23809;0.0150879;0;0;5.83242;0.0754395;1.44;
0.0446;0.40293;-5.07692;4.67399;0;0;0;5.71154;0.0301758;0;
0.0446667;1.45055;-5.39927;3.94872;0.0150879;0;0;5.6511;0.0754395;357.12;
0.0447333;2.49817;-5.8022;3.30403;0;0.0150879;0;5.88278;0.0754395;355.68;
0.0448;2.98168;-6.04396;3.06227;0;0;0;6.10439;0.0301758;354.24;
0.0448667;3.06227;-6.28571;3.22344;0;0;0;6.35623;0.0301758;351.36;
0.0449333;2.9011;-5.88278;2.98168;0;0;0;5.94322;0.0754395;349.92;
0.045;2.65934;-5.56044;2.9011;0.0150879;0;0;5.63095;0.0150879;348.48;
0.0450667;2.337;-4.99634;2.65934;0.0150879;0;0.0150879;5.06685;0.0150879;345.6;
0.0451333;2.09524;-3.94872;1.85348;0.0150879;0.0150879;0;4.01923;0.0603516;344.16;
0.0452;1.28938;-3.14286;1.85348;0;0;0;3.22344;0.0905273;341.28;
0.0452667;0.805861;-2.25641;1.45055;0.0150879;0;0;2.35714;0.0150879;338.4;
0.0453333;0.0805861;-1.85348;1.77289;0;0;0;2.16575;0.0754395;336.96;
0.0454;-0.0805861;-1.45055;1.53114;0.0150879;0.0150879;0;1.84341;0.0150879;335.52;
0.0454667;-0.564103;-1.36996;1.93407;0;0.0150879;0;2.11538;0.0754395;332.64;
0.0455333;-1.20879;-1.04762;2.25641;0.0150879;0.0150879;0;2.38736;0.0603516;331.2;
0.0456;-1.36996;-0.40293;1.77289;0.0150879;0;0;1.97436;0.0150879;328.32;
0.0456667;-1.69231;-0.40293;2.09524;0.0150879;0.0150879;0;2.34707;0.0603516;326.88;
0.0457333;-1.85348;0.0805861;1.77289;0.0150879;-0.0150879;0;2.15568;0.0754395;324;
0.0458;-2.25641;0.483516;1.77289;0.0150879;0;0;2.43773;0.0150879;322.56;
0.0458667;-2.73993;1.28938;1.45055;0.0150879;0;0;2.80037;0.0301758;319.68;
0.0459333;-3.62637;1.85348;1.77289;0.0301758;0;0;3.68681;0.0754395;318.24;
0.046;-4.35165;2.337;2.01465;0.0150879;-0.0150879;0;4.41209;0.0301758;316.8;
0.0460667;-5.23809;2.57875;2.65934;0.0301758;0;0;5.29853;0.0150879;313.92;
0.0461333;-5.8022;2.57875;3.22344;0.0301758;0;0;5.87271;0.0754395;312.48;
0.0462;-6.28571;2.337;3.94872;0.0301758;0;0;6.41667;0.0754395;311.04;
0.0462667;-6.3663;2.49817;3.86813;0.0301758;0.0150879;-0.0150879;6.47711;0.0301758;308.16;
0.0463333;-6.52747;2.01465;4.51282;0.0150879;0;0;6.74908;0.0754395;306.72;
0.0464;-6.28571;1.36996;4.91575;0.0150879;0;0;6.67857;0;305.28;
0.0464667;-6.20513;0.322344;5.88278;0.0150879;0;0;7.05128;0.0150879;303.84;
0.0465333;-5.8022;-0.644689;6.44689;0.0301758;0;-0.0301758;7.22253;0.0905273;300.96;
0.0466;-5.23809;-1.69231;6.9304;0.0150879;0;0;7.35348;0.0301758;299.52;
0.0466667;-4.91575;-2.73993;7.65568;0.0150879;0;-0.0150879;7.88736;0.0905273;298.08;
0.0467333;-4.35165;-3.22344;7.57509;0.0150879;0.0150879;-0.0150879;7.73626;0.0754395;295.2;
0.0468;-3.94872;-3.38462;7.33333;0.0150879;0.0150879;0;7.46428;0.0754395;293.76;
0.0468667;-3.62637;-2.98168;6.60806;0.0301758;0.0150879;-0.0150879;6.74908;0.0452637;292.32;
0.0469333;-3.38462;-2.82051;6.20513;0.0150879;0.0150879;0;6.33608;0.0452637;289.44;
0.047;-3.38462;-2.65934;6.04396;0.0301758;0;0;6.18498;0.0150879;288;
0.0470667;-3.06227;-2.337;5.39927;0.0150879;0.0150879;0;5.54029;0.0754395;285.12;
0.0471333;-2.65934;-1.77289;4.43223;0.0150879;0;0;4.58333;0.0905273;283.68;
0.0472;-1.93407;-1.12821;3.06227;0.0150879;0.0150879;0;3.22344;0.0452637;280.8;
0.0472667;-1.77289;-0.725275;2.49817;0.0150879;0;0;2.68956;0.0301758;279.36;
0.0473333;-1.20879;0.161172;1.04762;0.0150879;-0.0150879;0;1.36996;0.0301758;276.48;
0.0474;-1.45055;0.40293;1.04762;0.0150879;-0.0150879;0;1.56136;0.0452637;275.04;
0.0474667;-1.85348;0.886447;0.967033;0.0150879;-0.0150879;0;1.91392;0.0301758;272.16;
0.0475333;-2.337;1.36996;0.967033;0.0150879;0;0;2.39744;0.0905273;270.72;
0.0476;-2.337;2.01465;0.322344;0.0150879;-0.0150879;0;2.57875;0.0301758;269.28;
0.0476667;-2.337;2.09524;0.241758;0.0150879;0;-0.0150879;2.60897;0.0905273;267.84;
0.0477333;-2.337;2.41758;-0.0805862;0.0150879;0;-0.0150879;2.78022;0.0754395;264.96;
0.0478;-2.17582;2.73993;-0.564102;0.0150879;0;0;2.92125;0.0301758;263.52;
0.0478667;-2.41758;3.06227;-0.644689;0.0150879;0;0;3.25366;0;262.08;
0.0479333;-2.98168;3.62637;-0.644689;0.0150879;0;0.0150879;3.89835;0.0603516;259.2;
0.048;-3.30403;4.19048;-0.886447;0.0150879;-0.0150879;0;4.44231;0.0301758;257.76;
0.0480667;-3.70696;5.07692;-1.36996;0.0150879;-0.0150879;0;5.27839;0.0301758;254.88;
0.0481333;-4.0293;5.64103;-1.61172;0.0150879;0;0.0150879;5.83242;0.0754395;253.44;
0.0482;-4.35165;5.8022;-1.45055;0.0150879;-0.0150879;0;6.0641;0.0754395;252;
0.0482667;-4.19048;5.8022;-1.61172;0.0150879;-0.0150879;0;6.01374;0.0301758;249.12;
0.0483333;-3.94872;6.20513;-2.25641;0.0150879;0;0.0150879;6.29579;0.0603516;247.68;
0.0484;-4.59341;6.20513;-1.61172;0.0150879;-0.0150879;0.0150879;6.46703;0.0301758;244.8;
0.0484667;-4.99634;6.12454;-1.1282;0.0150879;0;0;6.54762;0.0301758;243.36;
0.0485333;-5.72161;5.96337;-0.241758;0;0;0;6.78938;0.0754395;241.92;
0.0486;-6.28571;5.39927;0.886447;0.0301758;0;-0.0150879;6.84982;0.0150879;239.04;
0.0486667;-6.84982;4.91575;1.93407;0.0301758;0;0;7.11172;0.0754395;237.6;
0.0487333;-7.01099;4.27106;2.73993;0.0150879;-0.0150879;0;7.12179;0.0905273;236.16;
0.0488;-7.09157;3.62637;3.4652;0.0301758;0;0;7.15201;0.0150879;233.28;
0.0488667;-6.9304;3.70696;3.22344;0;0;0;7.00092;0;231.84;
0.0489333;-6.60806;3.54579;3.06227;0.0301758;-0.0150879;-0.0150879;6.67857;0.0754395;230.4;
0.049;-6.28571;3.30403;2.98169;0;0;0;6.34615;0;227.52;
0.0490667;-5.8022;2.73993;3.06227;0.0301758;0;0;5.87271;0.0150879;226.08;
0.0491333;-4.91575;2.73993;2.17582;0.0150879;0;0;4.98626;0.0754395;224.64;
0.0492;-4.27106;2.25641;2.01465;0.0150879;0.0150879;0;4.3315;0.0754395;221.76;
0.0492667;-3.14286;1.93407;1.20879;0.0150879;0;0;3.22344;0.0150879;220.32;
0.0493333;-2.337;1.69231;0.644688;0.0301758;0;0;2.46795;0.0754395;217.44;
0.0494;-2.09524;1.53114;0.564103;0.0150879;0;0.0150879;2.21612;0.0150879;216;
0.0494667;-1.45055;2.25641;-0.805861;0.0150879;-0.0150879;0.0150879;2.30678;0.0452637;213.12;
0.0495333;-1.45055;2.65934;-1.20879;0.0150879;0;0;2.66941;0.0754395;211.68;
0.0496;-0.886447;2.98168;-2.09524;0;0;0;3.0522;0;208.8;
0.0496667;-0.805861;2.82051;-2.01465;0.0150879;0;0.0150879;2.9011;0.0603516;207.36;
0.0497333;-0.725275;2.57875;-1.85348;0.0150879;0;0.0150879;2.64927;0.0754395;204.48;
0.0498;-0.241758;2.65934;-2.41758;0;0;0;2.92125;0.0603516;203.04;
0.0498667;0.40293;2.9011;-3.30403;0.0150879;0;0.0150879;3.62637;0.0150879;200.16;
0.0499333;0.805861;2.9011;-3.70696;0;0;0.0150879;3.9185;0.0754395;198.72;
0.05;1.45055;3.38462;-4.83516;0;0;0.0150879;4.98626;0.0150879;197.28;
0.0500667;1.53114;3.30403;-4.83516;0.0150879;-0.0150879;0.0150879;4.96612;0.0150879;194.4;
0.0501333;2.17582;4.27106;-6.44689;0.0150879;0;0.0150879;6.57784;0.0452637;192.96;
0.0502;2.25641;4.19048;-6.44689;0.0150879;0;0.0150879;6.56777;0.0754395;190.08;
0.0502667;2.49817;4.27106;-6.76923;0;0;0;6.86996;0;188.64;
0.0503333;2.337;4.35165;-6.68864;0.0150879;0;0.0150879;6.80952;0.0603516;187.2;
0.0504;1.93407;4.59341;-6.52747;0.0150879;0;0.0150879;6.72894;0.0150879;184.32;
0.0504667;1.36996;4.83516;-6.20513;0.0150879;0;0.0150879;6.53755;0.0301758;182.88;
0.0505333;0.483516;5.56044;-6.04396;0.0150879;0;0.0150879;6.73901;0.0754395;181.44;
0.0506;-0.40293;6.04396;-5.64103;0.0150879;0;0;6.73901;0.0150879;180;
0.0506667;-1.69231;6.52747;-4.83516;0.0150879;-0.0150879;0;6.75916;0.0754395;178.56;
0.0507333;-2.65934;6.84982;-4.19048;0.0150879;-0.0150879;0;6.90018;0.0905273;175.68;
0.0508;-3.14286;6.9304;-3.78755;0.0301758;-0.0150879;0.0150879;6.94048;0.0150879;174.24;
0.0508667;-3.14286;6.68864;-3.54579;0.0150879;-0.0150879;0;6.69872;0.0301758;171.36;
0.0509333;-3.14286;6.28571;-3.14286;0.0150879;0;0.0150879;6.29579;0.0754395;169.92;
0.051;-2.65934;6.04396;-3.38462;0.0150879;-0.0150879;0;6.0641;0.0301758;168.48;
0.0510667;-2.09524;5.31868;-3.22344;0.0301758;-0.0150879;0;5.35897;0.0301758;165.6;
0.0511333;-1.53114;4.67399;-3.14286;0.0150879;0;0;4.75458;0.0301758;164.16;
0.0512;-1.20879;3.70696;-2.49817;0.0150879;0;0;3.77747;0.0754395;161.28;
0.0512667;-0.483516;2.73993;-2.25641;0.0301758;0;0;2.91117;0.0754395;158.4;
0.0513333;0.161172;1.85348;-2.01465;0.0150879;0;0;2.25641;0.0754395;156.96;
0.0514;0.725275;1.69231;-2.41758;0.0150879;0;0;2.50824;0.0150879;154.08;
0.0514667;1.04762;1.12821;-2.17582;0.0150879;0;0.0150879;2.20604;0.0754395;152.64;
0.0515333;1.61172;0.805861;-2.41758;0;0;0.0150879;2.4881;0.0754395;149.76;
0.0516;2.09524;0.483516;-2.57875;0;0;0;2.77015;0.0301758;148.32;
0.0516667;2.09524;0.161172;-2.25641;0;0;0.0150879;2.53846;0.0754395;146.88;
0.0517333;2.65934;-0.161172;-2.49817;0.0150879;0;0.0150879;2.96154;0.0754395;144;
0.0518;3.06227;-1.20879;-1.85348;0;0;0;3.09249;0.0301758;142.56;
0.0518667;3.94872;-1.45055;-2.49817;0;0;0;3.99908;0.0603516;139.68;
0.0519333;4.59341;-2.41758;-2.17582;0.0150879;0;0.0150879;4.61355;0.0452637;138.24;
0.052;5.23809;-2.82051;-2.41758;0;0;0;5.26831;0.0301758;135.36;
0.0520667;5.88278;-2.82051;-3.06227;0;0;0;5.90293;0.0301758;133.92;
0.0521333;6.44689;-2.73993;-3.70696;0;0.0150879;0.0150879;6.48718;0.0603516;132.48;
0.0522;6.68864;-2.49817;-4.19048;0;0;0;6.76923;0.0301758;129.6;
0.0522667;6.68864;-2.57875;-4.10989;0;0.0150879;0.0150879;6.75916;0.0150879;128.16;
0.0523333;6.52747;-2.01465;-4.51282;0;0.0150879;0.0150879;6.68864;0.0301758;126.72;
0.0524;6.3663;-1.20879;-5.15751;0.0150879;0;0.0150879;6.75916;0.0452637;125.28;
0.0524667;5.8022;-0.241758;-5.56044;0;0;0;6.54762;0.0301758;122.4;
0.0525333;5.31868;0.725275;-6.04396;0;-0.0150879;0.0150879;6.6282;0.0754395;120.96;
0.0526;4.83516;1.85348;-6.68864;0.0150879;0;0.0150879;6.94048;0.0150879;119.52;
0.0526667;3.94872;2.65934;-6.60806;0.0150879;-0.0150879;0.0150879;6.67857;0.0754395;116.64;
0.0527333;3.54579;3.38462;-6.9304;0;-0.0150879;0.0150879;6.96062;0.0754395;115.2;
0.0528;3.54579;3.14286;-6.68864;0;-0.0150879;0.0150879;6.71886;0.0150879;112.32;
0.0528667;3.4652;3.06227;-6.52747;0.0150879;0;0.0150879;6.55769;0.0150879;110.88;
0.0529333;3.30403;2.9011;-6.20513;0.0150879;0;0.0150879;6.23535;0.0754395;109.44;
0.053;2.9011;2.49817;-5.39927;0;0;0;5.42949;0;106.56;
0.0530667;2.49817;2.09524;-4.59341;0;0;0;4.62363;0;105.12;
0.0531333;2.09524;1.45055;-3.54579;0.0150879;0;0;3.58608;0.0603516;102.24;
0.0532;1.45055;0.967033;-2.41758;0.0150879;0;0;2.45788;0.0754395;100.8;
0.0532667;1.20879;0.322344;-1.53114;0.0150879;0;0;1.64194;0.0150879;97.92;
0.0533333;1.20879;0.161172;-1.36996;0;0;0;1.52106;0.0603516;96.48;
0.0534;1.53114;-0.241758;-1.28938;0;0;0;1.63187;0.0150879;93.6;
0.0534667;1.77289;-0.805861;-0.967033;0.0150879;0;0;1.78297;0.0150879;92.16;
0.0535333;1.93407;-1.45055;-0.483516;0.0150879;0;0;2.04487;0.0905273;90.72;
0.0536;1.93407;-2.09524;0.161172;0;0;0;2.38736;0.0301758;89.28;
0.0536667;1.77289;-2.01465;0.241758;0.0150879;0;0.0150879;2.25641;0.0754395;86.4;
0.0537333;1.85348;-2.17582;0.322344;0.0150879;0;0;2.39744;0.0603516;84.96;
0.0538;1.93407;-2.17582;0.241758;0.0150879;0.0150879;0;2.43773;0.0150879;82.08;
0.0538667;1.93407;-2.65934;0.725275;0.0150879;0;0.0150879;2.81044;0.0150879;80.64;
0.0539333;2.25641;-3.14286;0.886447;0;0;0.0150879;3.30403;0.0754395;77.76;
0.054;2.73993;-3.78755;1.04762;0.0150879;0.0150879;0;3.96886;0.0150879;76.32;
0.0540667;3.22344;-4.59341;1.36996;0.0150879;0;0.0150879;4.77472;0.0150879;74.88;
0.0541333;3.86813;-5.07692;1.20879;0;0;0;5.35897;0.0603516;72;
0.0542;4.19048;-5.31868;1.1282;0;0.0150879;0;5.66117;0.0754395;70.56;
0.0542667;4.27106;-5.23809;0.967033;0;0;0;5.63095;0.0301758;67.68;
0.0543333;4.35165;-5.31868;0.967032;0.0150879;0.0150879;0;5.72161;0.0603516;66.24;
0.0544;4.67399;-5.31868;0.644689;0.0150879;0.0150879;0;5.86264;0.0150879;64.8;
0.0544667;5.31868;-4.83516;-0.483516;0;0;0;5.92308;0.0301758;61.92;
0.0545333;5.8022;-4.35165;-1.45055;0;0.0150879;0.0150879;6.07418;0.0754395;60.48;
0.0546;6.60806;-3.62637;-2.98168;0;0;0;6.63828;0.0301758;59.04;
0.0546667;6.60806;-3.94872;-2.65934;0.0150879;0.0150879;-0.0301758;6.67857;0.0603516;56.16;
0.0547333;6.9304;-3.62637;-3.30403;0;0;0.0150879;6.95055;0.0603516;54.72;
0.0548;6.84982;-3.62637;-3.22344;0.0150879;0;0;6.88004;0.0301758;53.28;
0.0548667;6.44689;-3.62637;-2.82051;0;0;0;6.48718;0.0301758;50.4;
0.0549333;5.96337;-3.06227;-2.9011;0;0.0150879;0;5.98352;0.0754395;48.96;
0.055;5.47985;-2.65934;-2.82051;0.0150879;0;0.0150879;5.5;0.0150879;46.08;
0.0550667;4.83516;-2.17582;-2.65934;0;0;0;4.85531;0.0452637;44.64;
0.0551333;3.94872;-1.77289;-2.17582;0.0150879;0;0.0150879;3.96886;0.0754395;41.76;
0.0552;3.14286;-1.36996;-1.77289;0;0;0;3.163;0.0754395;40.32;
0.0552667;2.17582;-1.20879;-0.967033;0;0;0;2.20604;0.0301758;37.44;
0.0553333;1.77289;-1.12821;-0.644689;0;0;0.0150879;1.82326;0.0754395;36;
0.0554;1.36996;-1.69231;0.322344;0.0150879;0;0;1.85348;0.0150879;33.12;
0.0554667;0.967033;-2.01465;1.04762;0.0150879;0;-0.0150879;2.08516;0.0301758;31.68;
0.0555333;0.564103;-2.09524;1.53114;0;0;0;2.23626;0.0905273;28.8;
0.0556;0.241758;-2.17582;1.93407;0.0150879;0;0;2.4478;0.0150879;27.36;
0.0556667;-0.0805861;-2.09524;2.17582;0.0301758;0.0150879;-0.0301758;2.57875;0.0905273;24.48;
0.0557333;-0.564103;-2.17582;2.73993;0.0301758;0;0;3.0119;0.0603516;23.04;
0.0558;-1.28938;-2.337;3.62637;0.0150879;0;0;3.79762;0.0150879;20.16;
0.0558667;-1.61172;-2.337;3.94872;0.0301758;0;0;4.09982;0.0301758;18.72;
0.0559333;-2.09524;-2.49817;4.59341;0.0150879;0;-0.0150879;4.72436;0.0754395;15.84;
0.056;-2.49817;-3.14286;5.64103;0.0150879;0.0150879;-0.0150879;5.78205;0.0452637;14.4;
