T;I1;I2;I3;V1;V2;V3;I_tot;V_zero;Phase
0.0187333;0.564103;1.77289;-2.337;0.0150879;0;-0.0150879;2.45788;0.0905273;161.28;
0.0188;0.483516;1.69231;-2.17582;0.0150879;0.0150879;0;2.30678;0.0754395;159.84;
0.0188667;0.564103;1.61172;-2.17582;0.0150879;0;0.0150879;2.27656;0.0754395;158.4;
0.0189333;0.725275;1.53114;-2.25641;0.0150879;0;0.0150879;2.32692;0.0452637;156.96;
0.019;0.644689;1.36996;-2.01465;0;0;0;2.08516;0.0301758;155.52;
0.0190667;0.967033;1.20879;-2.17582;0.0150879;0;0;2.20604;0.0150879;155.52;
0.0191333;0.967033;1.04762;-2.01465;0;0;0;2.04487;0;154.08;
0.0192;1.20879;0.967033;-2.17582;0;0;0;2.20604;0;152.64;
0.0192667;1.28938;0.967033;-2.25641;0.0150879;-0.0150879;0;2.28663;0.0301758;151.2;
0.0193333;1.45055;0.886447;-2.337;0;-0.0150879;0.0150879;2.38736;0.0754395;151.2;
0.0194;1.53114;0.644689;-2.17582;0.0150879;0;0.0150879;2.26648;0.0452637;149.76;
0.0194667;1.77289;0.40293;-2.17582;0.0150879;0;0.0150879;2.337;0.0603516;148.32;
0.0195333;2.01465;0.483516;-2.49817;0;-0.0150879;0.0150879;2.67949;0.0452637;146.88;
0.0196;2.09524;0.40293;-2.49817;0.0150879;0;0.0150879;2.70971;0.0150879;146.88;
0.0196667;2.09524;0.161172;-2.25641;0;0;0;2.53846;0.0754395;145.44;
0.0197333;2.09524;0.161172;-2.25641;0;0;0;2.54853;0.0905273;144;
0.0198;2.337;0;-2.337;0.0150879;0;0.0150879;2.71978;0.0150879;142.56;
0.0198667;2.41758;0;-2.41758;0.0150879;0;0.0150879;2.82051;0.0150879;142.56;
0.0199333;2.49817;-0.40293;-2.09524;0;0;0;2.66941;0.0754395;141.12;
0.02;2.9011;-0.322344;-2.57875;0;0;0;3.163;0;139.68;
0.0200667;2.82051;-0.725275;-2.09524;0;0;0;2.93132;0.0301758;138.24;
0.0201333;3.06227;-0.805861;-2.25641;0;0;0;3.17308;0.0754395;138.24;
0.0202;3.30403;-0.967033;-2.337;0;0;0;3.39469;0;136.8;
0.0202667;3.54579;-1.04762;-2.49817;0.0150879;0;0;3.64652;0.0150879;135.36;
0.0203333;3.38462;-1.12821;-2.25641;0.0150879;0;0.0150879;3.45513;0.0603516;133.92;
0.0204;3.86813;-1.20879;-2.65934;0;0;0;3.95879;0.0301758;133.92;
0.0204667;3.86813;-1.36996;-2.49817;0;0.0150879;0.0150879;3.92857;0.0754395;132.48;
0.0205333;4.0293;-1.20879;-2.82051;0;0;0.0150879;4.14011;0.0603516;131.04;
0.0206;4.0293;-1.36996;-2.65934;0.0150879;0;0.0150879;4.09982;0.0150879;131.04;
0.0206667;3.86813;-1.53114;-2.337;0.0150879;0;0.0150879;3.90842;0.0754395;129.6;
0.0207333;4.0293;-1.20879;-2.82051;0;0;0;4.14011;0.0905273;128.16;
0.0208;4.19048;-1.04762;-3.14286;0;0;0;4.36172;0.0301758;128.16;
0.0208667;4.35165;-0.967033;-3.38462;0;0;0.0150879;4.56319;0.0150879;126.72;
0.0209333;4.27106;-0.886447;-3.38462;0;0;0;4.50275;0.0754395;125.28;
0.021;4.35165;-0.725275;-3.62637;0;0;0;4.65385;0.0301758;125.28;
0.0210667;4.19048;-0.564103;-3.62637;0;0;0.0150879;4.53297;0.0301758;123.84;
0.0211333;4.0293;-0.40293;-3.62637;0.0150879;0;0.0150879;4.42216;0.0603516;122.4;
0.0212;4.10989;-0.161172;-3.94872;0;0;0;4.6337;0.0301758;122.4;
0.0212667;4.10989;0;-4.10989;0.0150879;0;0;4.77472;0.0452637;120.96;
0.0213333;3.70696;0.322344;-4.0293;0;0;0.0150879;4.50275;0.0754395;119.52;
0.0214;3.38462;0.564103;-3.94872;0.0150879;0;0.0150879;4.30128;0.0150879;119.52;
0.0214667;3.30403;0.644689;-3.94872;0;0;0.0150879;4.26099;0.0754395;118.08;
0.0215333;3.22344;0.805861;-4.0293;0;0;0.0150879;4.29121;0.0754395;116.64;
0.0216;2.98168;1.04762;-4.0293;0.0150879;0;0.0150879;4.21062;0.0150879;115.2;
0.0216667;2.9011;1.12821;-4.0293;0;0;0.0150879;4.1804;0.0754395;115.2;
0.0217333;2.65934;1.12821;-3.78755;0.0150879;0;0.0150879;3.9185;0.0905273;113.76;
0.0218;2.25641;0.967033;-3.22344;0;0;0;3.33425;0;112.32;
0.0218667;2.09524;0.967033;-3.06227;0.0150879;0;0;3.15293;0.0150879;112.32;
0.0219333;2.09524;0.967033;-3.06227;0.0150879;0;0.0150879;3.15293;0.0754395;110.88;
0.022;2.01465;0.725275;-2.73993;0;0;0;2.86081;0;109.44;
0.0220667;2.01465;0.725275;-2.73993;0.0150879;0;0.0150879;2.86081;0.0301758;109.44;
0.0221333;1.85348;0.40293;-2.25641;0.0150879;0;0.0150879;2.42766;0.0754395;108;
0.0222;1.93407;0.241758;-2.17582;0.0150879;0;0;2.40751;0.0150879;106.56;
0.0222667;1.93407;0.161172;-2.09524;0.0150879;0;0.0150879;2.35714;0.0150879;105.12;
0.0223333;1.85348;0;-1.85348;0.0150879;0;0.0150879;2.11538;0.0754395;105.12;
0.0224;1.85348;-0.161172;-1.69231;0.0150879;0;0.0150879;2.0348;0.0150879;103.68;
0.0224667;1.93407;-0.241758;-1.69231;0;0;0;2.09524;0.0905273;103.68;
0.0225333;2.09524;-0.322344;-1.77289;0.0150879;0;0;2.24634;0.0150879;102.24;
0.0226;1.85348;-0.483516;-1.36996;0;0;0;1.92399;0;100.8;
0.0226667;1.85348;-0.644689;-1.20879;0.0150879;0.0150879;0;1.8837;0.0754395;99.36;
0.0227333;1.77289;-0.805861;-0.967033;0;0;0;1.78297;0.0905273;99.36;
0.0228;1.61172;-1.20879;-0.40293;0;0;0;1.71245;0.0301758;97.92;
0.0228667;1.85348;-0.886447;-0.967033;0.0150879;0;0;1.86355;0;96.48;
0.0229333;1.93407;-1.04762;-0.886447;0.0150879;0;0;1.95421;0.0603516;96.48;
0.023;1.77289;-0.886447;-0.886447;0.0150879;0;0.0150879;1.79304;0.0150879;95.04;
0.0230667;1.85348;-0.886447;-0.967033;0.0150879;0;0;1.86355;0.0301758;93.6;
0.0231333;1.77289;-0.967033;-0.805861;0.0150879;0;0;1.79304;0.0754395;93.6;
0.0232;1.93407;-1.12821;-0.805861;0.0150879;0;0.0150879;1.96429;0.0150879;92.16;
0.0232667;1.93407;-0.886447;-1.04762;0.0150879;0;0;1.94414;0.0301758;90.72;
0.0233333;2.01465;-1.04762;-0.967033;0.0150879;0.0150879;0;2.0348;0.0754395;90.72;
0.0234;1.93407;-1.04762;-0.886447;0;0;0;1.95421;0.0301758;89.28;
0.0234667;1.93407;-1.20879;-0.725275;0.0150879;0.0150879;0;1.97436;0.0754395;89.28;
0.0235333;2.01465;-1.12821;-0.886447;0;0;0.0150879;2.0348;0.0301758;87.84;
0.0236;1.93407;-1.04762;-0.886447;0.0150879;0;0;1.95421;0.0301758;86.4;
0.0236667;1.85348;-1.12821;-0.725275;0.0150879;0.0150879;0;1.89377;0.0754395;86.4;
0.0237333;1.93407;-1.20879;-0.725275;0;0;0;1.97436;0.0603516;84.96;
0.0238;2.01465;-1.20879;-0.805861;0;0;0.0150879;2.05494;0.0754395;83.52;
0.0238667;2.09524;-1.20879;-0.886447;0.0150879;0.0150879;0;2.12546;0.0603516;83.52;
0.0239333;2.09524;-1.36996;-0.725275;0;0;0.0150879;2.15568;0.0754395;82.08;
0.024;2.01465;-1.45055;-0.564102;0;0;0;2.10531;0.0301758;80.64;
0.0240667;2.17582;-1.36996;-0.805861;0.0150879;0;0;2.22619;0.0301758;79.2;
0.0241333;2.17582;-1.61172;-0.564103;0.0150879;0;0.0150879;2.28663;0.0301758;79.2;
0.0242;2.09524;-1.53114;-0.564103;0;0;0;2.19597;0.0905273;77.76;
0.0242667;2.41758;-1.61172;-0.805861;0.0150879;0;0.0150879;2.4881;0.0452637;76.32;
0.0243333;2.49817;-1.53114;-0.967033;0.0150879;0;0.0150879;2.53846;0.0603516;74.88;
0.0244;2.41758;-1.77289;-0.644689;0.0150879;0;0.0150879;2.53846;0.0150879;74.88;
0.0244667;2.41758;-2.01465;-0.40293;0;0;0;2.62912;0.0905273;73.44;
0.0245333;2.73993;-2.01465;-0.725275;0;0;0.0150879;2.87088;0.0452637;72;
0.0246;2.73993;-2.17582;-0.564102;0.0150879;0;0.0150879;2.93132;0.0150879;72;
0.0246667;2.98168;-2.49817;-0.483516;0;0;0;3.24359;0.0754395;70.56;
0.0247333;3.14286;-2.65934;-0.483517;0;0;0;3.42491;0.0905273;69.12;
0.0248;3.30403;-2.82051;-0.483516;0;0;0;3.60623;0.0150879;67.68;
0.0248667;3.70696;-2.73993;-0.967033;0;0;0;3.8782;0.0301758;67.68;
0.0249333;3.70696;-2.98168;-0.725275;0;0;0.0150879;3.96886;0.0905273;66.24;
0.025;4.10989;-3.14286;-0.967033;0.0150879;0;0.0150879;4.3315;0.0150879;64.8;
0.0250667;4.19048;-3.14286;-1.04762;0.0150879;0;0;4.39194;0.0150879;64.8;
0.0251333;4.35165;-3.22344;-1.12821;0;0;0;4.55311;0.0905273;63.36;
0.0252;4.35165;-3.14286;-1.20879;0.0150879;0;0;4.52289;0.0301758;61.92;
0.0252667;4.67399;-3.14286;-1.53114;0.0150879;0.0150879;0;4.79487;0.0301758;61.92;
0.0253333;4.59341;-2.98168;-1.61172;0;0;0.0150879;4.69414;0.0754395;60.48;
0.0254;4.51282;-2.98168;-1.53114;0.0150879;0;0.0150879;4.62363;0.0150879;59.04;
0.0254667;4.59341;-2.98168;-1.61172;0;0.0150879;0.0150879;4.69414;0.0754395;59.04;
0.0255333;4.51282;-2.82051;-1.69231;0;0;0;4.58333;0.0452637;57.6;
0.0256;4.35165;-2.65934;-1.69231;0;0;0;4.41209;0.0301758;56.16;
0.0256667;4.27106;-2.41758;-1.85348;0;0;0;4.31136;0.0754395;54.72;
0.0257333;4.0293;-2.337;-1.69231;0.0150879;0;0.0150879;4.0696;0.0603516;54.72;
0.0258;3.86813;-2.17582;-1.69231;0;0;0.0150879;3.89835;0.0150879;53.28;
0.0258667;3.62637;-2.09524;-1.53114;0;0.0150879;0.0150879;3.66667;0.0754395;51.84;
0.0259333;3.38462;-1.93407;-1.45055;0;0.0150879;0;3.41483;0.0603516;51.84;
0.026;3.22344;-2.17582;-1.04762;0;0;0;3.32418;0.0301758;50.4;
0.0260667;3.14286;-2.17582;-0.967033;0.0150879;0;0;3.25366;0.0301758;48.96;
0.0261333;2.9011;-2.337;-0.564103;0;0;0.0150879;3.11264;0.0754395;47.52;
0.0262;2.9011;-2.17582;-0.725275;0;0;0;3.0522;0.0301758;47.52;
0.0262667;2.73993;-2.01465;-0.725275;0.0150879;0.0150879;0;2.87088;0.0150879;46.08;
0.0263333;2.73993;-1.93407;-0.805861;0;0;0;2.85073;0.0905273;44.64;
0.0264;2.25641;-2.25641;0;0.0150879;0;0.0150879;2.65934;0.0150879;43.2;
0.0264667;1.93407;-2.17582;0.241758;0;0;0;2.43773;0.0905273;43.2;
0.0265333;1.93407;-2.01465;0.080586;0;0;0;2.337;0.0301758;41.76;
0.0266;1.85348;-2.17582;0.322344;0.0150879;0;0;2.40751;0.0150879;40.32;
0.0266667;1.69231;-2.09524;0.40293;0.0150879;0;0.0150879;2.27656;0.0754395;38.88;
0.0267333;1.69231;-2.337;0.644688;0;0;0;2.47802;0.0905273;38.88;
0.0268;1.36996;-2.65934;1.28938;0.0150879;0;0.0150879;2.72985;0;37.44;
0.0268667;1.28938;-2.337;1.04762;0;0;0;2.40751;0.0754395;36;
0.0269333;1.28938;-2.09524;0.805861;0;0;0;2.17582;0.0905273;34.56;
0.027;1.12821;-2.09524;0.967033;0.0150879;0.0150879;0;2.16575;0.0150879;34.56;
0.0270667;1.12821;-2.25641;1.12821;0.0150879;0.0150879;0;2.32692;0.0150879;33.12;
0.0271333;1.04762;-2.57875;1.53114;0.0150879;0;0;2.65934;0.0754395;31.68;
0.0272;0.967033;-1.85348;0.886447;0;0;0.0150879;1.92399;0.0150879;30.24;
0.0272667;0.564103;-2.17582;1.61172;0.0150879;0.0150879;0;2.32692;0.0150879;30.24;
0.0273333;0.564103;-2.41758;1.85348;0;0;0;2.5989;0.0754395;28.8;
0.0274;0.564103;-2.17582;1.61172;0;0;0;2.32692;0.0301758;27.36;
0.0274667;0.40293;-2.09524;1.69231;0;0;0;2.28663;0.0754395;25.92;
0.0275333;0.322344;-2.09524;1.77289;0.0150879;0;0;2.32692;0.0301758;24.48;
0.0276;0.241758;-2.337;2.09524;0.0150879;0.0150879;0;2.63919;0.0150879;24.48;
0.0276667;0.0805861;-2.09524;2.01465;0.0150879;0;0;2.43773;0.0754395;23.04;
0.0277333;0;-2.17582;2.17582;0.0150879;0.0150879;0;2.62912;0.0603516;21.6;
0.0278;0;-2.01465;2.01465;0;0;0;2.43773;0;20.16;
0.0278667;-0.322344;-2.25641;2.57875;0.0150879;0;0;2.93132;0.0150879;20.16;
0.0279333;-0.483516;-2.01465;2.49817;0.0150879;0;-0.0150879;2.77015;0.0754395;18.72;
0.028;-0.644689;-2.17582;2.82051;0.0150879;0;0;3.08242;0.0150879;17.28;
0.0280667;-0.805861;-2.337;3.14286;0.0150879;0;0;3.38462;0.0301758;15.84;
0.0281333;-1.04762;-2.337;3.38462;0.0150879;0;0;3.58608;0.0905273;15.84;
0.0282;-0.886447;-2.01465;2.9011;0.0150879;0;0;3.09249;0.0150879;14.4;
0.0282667;-1.12821;-2.09524;3.22344;0.0150879;0.0150879;0;3.39469;0.0754395;12.96;
0.0283333;-1.20879;-2.17582;3.38462;0.0150879;0;0;3.55586;0.0754395;11.52;
0.0284;-1.20879;-2.17582;3.38462;0.0150879;0;-0.0150879;3.55586;0.0301758;10.08;
0.0284667;-1.20879;-2.01465;3.22344;0.0150879;0;-0.0150879;3.38462;0.0754395;10.08;
0.0285333;-1.04762;-2.01465;3.06227;0.0301758;0;0;3.23352;0.0301758;8.64;
0.0286;-1.04762;-2.09524;3.14286;0;0;0;3.32418;0;7.2;
0.0286667;-1.20879;-2.17582;3.38462;0;0;0;3.55586;0.0905273;5.76;
0.0287333;-1.36996;-2.337;3.70696;0.0150879;0;0;3.8782;0.0754395;5.76;
0.0288;-1.20879;-2.337;3.54579;0.0301758;0;0;3.72711;0.0301758;4.32;
0.0288667;-1.12821;-2.41758;3.54579;0.0150879;-0.0150879;0;3.74725;0.0754395;2.88;
0.0289333;-0.886447;-2.49817;3.38462;0.0301758;0.0150879;-0.0150879;3.63645;0.0452637;2.88;
0.029;-0.725275;-2.57875;3.30403;0.0150879;0;-0.0150879;3.59615;0.0452637;1.44;
0.0290667;-0.725275;-2.65934;3.38462;0.0150879;0;-0.0150879;3.68681;0.0301758;0;
0.0291333;-0.40293;-2.65934;3.06227;0.0301758;0.0150879;-0.0301758;3.44505;0.0452637;0;
0.0292;-0.161172;-2.82051;2.98168;0.0150879;0;0;3.4652;0.0301758;358.56;
0.0292667;0.0805861;-2.65934;2.57875;0.0150879;0.0150879;0;3.09249;0.0301758;358.56;
0.0293333;0.161172;-2.82051;2.65934;0.0150879;0.0150879;0;3.23352;0.0905273;357.12;
0.0294;0.564103;-2.73993;2.17582;0.0150879;0;0;2.96154;0.0754395;355.68;
0.0294667;0.644689;-2.65934;2.01465;0.0150879;0.0150879;0;2.84066;0.0603516;355.68;
0.0295333;0.967033;-2.49817;1.53114;0.0150879;0;0;2.58883;0.0301758;354.24;
0.0296;0.725275;-2.65934;1.93407;0.0150879;0.0150879;0;2.82051;0.0150879;352.8;
0.0296667;0.644689;-2.49817;1.85348;0;0;0;2.65934;0.0905273;352.8;
0.0297333;0.725275;-2.49817;1.77289;0;0;0;2.63919;0.0905273;351.36;
0.0298;0.644689;-2.337;1.69231;0.0150879;0;0;2.47802;0;349.92;
0.0298667;0.725275;-2.09524;1.36996;0.0150879;0;0;2.19597;0.0150879;349.92;
0.0299333;0.40293;-2.01465;1.61172;0.0150879;0.0150879;0;2.19597;0.0754395;348.48;
0.03;0.40293;-1.93407;1.53114;0.0150879;0;-0.0150879;2.10531;0.0150879;347.04;
0.0300667;0.0805861;-1.77289;1.69231;0.0150879;0.0150879;0;2.06502;0.0301758;347.04;
0.0301333;-0.0805861;-1.69231;1.77289;0.0150879;0.0150879;-0.0150879;2.11538;0.0754395;345.6;
0.0302;-0.0805861;-1.53114;1.61172;0.0150879;0.0150879;0;1.93407;0.0150879;344.16;
0.0302667;-0.40293;-1.45055;1.85348;0.0150879;0.0150879;0;2.07509;0.0150879;342.72;
0.0303333;-0.40293;-1.20879;1.61172;0.0150879;0;-0.0150879;1.80311;0.0754395;342.72;
0.0304;-0.483516;-1.12821;1.61172;0.0150879;0;0;1.78297;0.0301758;341.28;
0.0304667;-0.725275;-1.12821;1.85348;0.0150879;0.0150879;0;1.99451;0.0754395;339.84;
0.0305333;-0.644689;-0.886447;1.53114;0.0301758;0.0150879;-0.0150879;1.66209;0.0150879;339.84;
0.0306;-0.805861;-0.886447;1.69231;0;0;0;1.82326;0.0301758;338.4;
0.0306667;-0.805861;-1.04762;1.85348;0.0150879;0;0;1.98443;0.0754395;336.96;
0.0307333;-0.967033;-1.04762;2.01465;0;0;0;2.1456;0.0754395;336.96;
0.0308;-0.886447;-1.04762;1.93407;0.0150879;0;-0.0150879;2.06502;0.0301758;335.52;
0.0308667;-1.04762;-1.04762;2.09524;0.0150879;0;-0.0150879;2.22619;0.0754395;334.08;
0.0309333;-0.805861;-1.04762;1.85348;0.0150879;0;0;1.98443;0.0905273;334.08;
0.031;-0.564103;-0.886447;1.45055;0.0150879;0;-0.0150879;1.59157;0.0301758;332.64;
0.0310667;-0.886447;-1.04762;1.93407;0.0150879;0;0;2.06502;0.0301758;331.2;
0.0311333;-0.886447;-1.04762;1.93407;0.0150879;0.0150879;0;2.06502;0.0603516;331.2;
0.0312;-1.04762;-0.886447;1.93407;0;0;0;2.06502;0.0150879;329.76;
0.0312667;-1.04762;-0.644689;1.69231;0.0301758;0;0;1.83333;0.0301758;328.32;
0.0313333;-1.04762;-0.725275;1.77289;0.0150879;0;0.0150879;1.91392;0.0754395;328.32;
0.0314;-1.04762;-0.886447;1.93407;0.0301758;0;0;2.06502;0.0150879;326.88;
0.0314667;-1.04762;-0.886447;1.93407;0.0150879;0;0;2.06502;0.0754395;325.44;
0.0315333;-0.967033;-0.564103;1.53114;0.0150879;0;0;1.67216;0.0603516;324;
0.0316;-1.04762;-0.564103;1.61172;0.0150879;0;0;1.76282;0.0301758;324;
0.0316667;-1.20879;-0.564103;1.77289;0.0150879;0;0;1.93407;0.0754395;322.56;
0.0317333;-1.36996;-0.40293;1.77289;0;0;0;1.98443;0.0754395;322.56;
0.0318;-1.20879;-0.40293;1.61172;0.0150879;0.0150879;0;1.80311;0.0150879;321.12;
0.0318667;-1.36996;-0.40293;1.77289;0.0150879;0;0;1.98443;0.0905273;319.68;
0.0319333;-1.45055;-0.241758;1.69231;0.0150879;0.0150879;0;1.94414;0.0754395;319.68;
0.032;-1.53114;-0.241758;1.77289;0.0150879;0;0;2.0348;0.0150879;318.24;
0.0320667;-1.53114;-0.0805861;1.61172;0.0150879;0;0;1.92399;0.0301758;316.8;
0.0321333;-1.77289;-0.161172;1.93407;0.0150879;0;0;2.25641;0.0754395;316.8;
0.0322;-1.77289;-0.0805861;1.85348;0.0150879;0.0150879;0;2.20604;0.0150879;315.36;
0.0322667;-1.85348;-0.0805861;1.93407;0.0150879;0;-0.0150879;2.2967;0.0150879;313.92;
0.0323333;-1.85348;0;1.85348;0.0150879;0;0;2.20604;0.0905273;313.92;
0.0324;-2.01465;-0.161172;2.17582;0.0150879;0;-0.0150879;2.53846;0.0603516;312.48;
0.0324667;-2.01465;0;2.01465;0.0150879;-0.0150879;0;2.38736;0.0754395;311.04;
0.0325333;-2.01465;0;2.01465;0.0150879;0;0;2.38736;0.0301758;311.04;
0.0326;-1.93407;-0.0805861;2.01465;0.0301758;0;0;2.39744;0.0150879;309.6;
0.0326667;-2.01465;-0.161172;2.17582;0.0150879;0;0;2.53846;0.0754395;308.16;
0.0327333;-2.01465;-0.564103;2.57875;0.0150879;0;0;2.83059;0.0754395;308.16;
0.0328;-2.337;-0.805861;3.14286;0.0150879;0;0.0150879;3.38462;0.0150879;306.72;
0.0328667;-2.01465;-0.886447;2.9011;0.0301758;0.0150879;-0.0150879;3.10256;0.0150879;305.28;
0.0329333;-2.01465;-1.04762;3.06227;0.0150879;0.0150879;0;3.24359;0.0754395;305.28;
0.033;-2.17582;-1.28938;3.4652;0.0150879;0;0.0150879;3.62637;0.0150879;303.84;
0.0330667;-2.09524;-1.45055;3.54579;0.0301758;0;0;3.69689;0.0150879;303.84;
0.0331333;-2.09524;-1.45055;3.54579;0;0;0;3.69689;0.0754395;302.4;
0.0332;-2.01465;-1.61172;3.62637;0.0150879;0;0;3.75733;0.0452637;300.96;
0.0332667;-2.01465;-1.53114;3.54579;0;0;0;3.68681;0;300.96;
0.0333333;-2.17582;-2.01465;4.19048;0.0150879;0.0150879;0;4.32143;0.0754395;299.52;
0.0334;-1.93407;-1.61172;3.54579;0.0150879;-0.0150879;0;3.67674;0.0301758;298.08;
0.0334667;-2.17582;-2.09524;4.27106;0.0150879;0;-0.0150879;4.40201;0.0754395;298.08;
0.0335333;-1.93407;-1.36996;3.30403;0.0301758;0.0150879;-0.0150879;3.44505;0.0301758;296.64;
0.0336;-2.01465;-1.53114;3.54579;0.0150879;0.0150879;0;3.68681;0.0150879;295.2;
0.0336667;-2.17582;-1.36996;3.54579;0.0150879;0.0150879;0;3.70696;0.0754395;295.2;
0.0337333;-2.01465;-1.36996;3.38462;0.0150879;0;-0.0150879;3.53571;0.0754395;293.76;
0.0338;-2.17582;-1.36996;3.54579;0.0150879;0.0150879;0;3.69689;0.0603516;292.32;
0.0338667;-2.25641;-0.967033;3.22344;0.0150879;0;-0.0150879;3.43498;0.0301758;290.88;
0.0339333;-2.09524;-0.725275;2.82051;0.0150879;-0.0150879;0;3.0522;0.0452637;290.88;
0.034;-2.01465;-0.967033;2.98168;0.0301758;0;0;3.163;0.0150879;289.44;
0.0340667;-2.01465;-0.725275;2.73993;0.0150879;0;0;2.96154;0.0150879;288;
0.0341333;-2.01465;-0.483516;2.49817;0.0150879;0;0;2.77015;0.0754395;286.56;
0.0342;-2.09524;-0.322344;2.41758;0.0150879;0;0;2.73993;0.0301758;286.56;
0.0342667;-2.337;-0.161172;2.49817;0.0150879;0;-0.0150879;2.91117;0.0301758;285.12;
0.0343333;-2.49817;0.0805861;2.41758;0.0150879;0;-0.0150879;2.9011;0.0452637;283.68;
0.0344;-2.41758;0.161172;2.25641;0.0150879;0;0;2.76007;0.0150879;282.24;
0.0344667;-2.337;0.483516;1.85348;0.0150879;0;0;2.52839;0.0754395;282.24;
0.0345333;-1.77289;0.805861;0.967033;0.0150879;0;0;1.83333;0.0754395;280.8;
0.0346;-1.93407;0.483516;1.45055;0.0150879;-0.0150879;0;2.07509;0.0301758;279.36;
0.0346667;-2.09524;0.725275;1.36996;0.0150879;0;-0.0150879;2.1859;0.0905273;277.92;
0.0347333;-2.337;0.725275;1.61172;0.0150879;0;0.0150879;2.4478;0.0905273;276.48;
0.0348;-2.17582;0.805861;1.36996;0.0301758;0;-0.0150879;2.25641;0.0150879;276.48;
0.0348667;-1.93407;1.04762;0.886447;0.0150879;0;0;1.99451;0.0301758;275.04;
0.0349333;-2.17582;0.967033;1.20879;0.0150879;0;0;2.23626;0.0754395;273.6;
0.035;-2.09524;1.04762;1.04762;0.0150879;-0.0150879;0;2.15568;0.0301758;273.6;
0.0350667;-2.01465;1.04762;0.967033;0.0150879;-0.0150879;0;2.07509;0.0301758;272.16;
0.0351333;-2.09524;1.20879;0.886447;0.0150879;0;-0.0150879;2.15568;0.0905273;270.72;
0.0352;-2.25641;1.28938;0.967033;0.0150879;0;0.0150879;2.31685;0.0150879;270.72;
0.0352667;-2.337;1.45055;0.886447;0.0301758;0;0;2.40751;0.0150879;269.28;
0.0353333;-2.41758;1.45055;0.967033;0.0150879;-0.0150879;0.0150879;2.4881;0.0754395;267.84;
0.0354;-2.25641;1.61172;0.644689;0.0150879;-0.0150879;0;2.37729;0.0301758;267.84;
0.0354667;-2.337;1.69231;0.644688;0.0150879;-0.0150879;0;2.45788;0.0754395;266.4;
0.0355333;-2.17582;1.77289;0.40293;0.0150879;0;0.0150879;2.35714;0.0150879;264.96;
0.0356;-2.337;1.85348;0.483516;0.0150879;0;0.0150879;2.50824;0.0150879;264.96;
0.0356667;-2.337;1.85348;0.483516;0.0150879;0;0;2.50824;0.0754395;263.52;
0.0357333;-2.09524;2.01465;0.0805862;0.0150879;0;0;2.41758;0.0754395;262.08;
0.0358;-2.17582;2.01465;0.161172;0.0150879;-0.0150879;0;2.46795;0.0301758;260.64;
0.0358667;-2.17582;2.09524;0.0805862;0.0301758;-0.0150879;0;2.50824;0.0150879;260.64;
0.0359333;-2.09524;2.337;-0.241758;0.0150879;0;0;2.5989;0.0603516;259.2;
0.036;-2.25641;2.41758;-0.161172;0;0;0;2.73993;0;257.76;
0.0360667;-2.25641;2.57875;-0.322344;0.0150879;0;0;2.84066;0.0150879;256.32;
0.0361333;-2.337;2.57875;-0.241758;0.0150879;0;0;2.88095;0.0754395;254.88;
0.0362;-2.337;2.9011;-0.564103;0.0150879;0;0.0150879;3.10256;0.0150879;254.88;
0.0362667;-2.337;3.22344;-0.886447;0.0150879;0;0;3.3544;0.0150879;253.44;
0.0363333;-2.65934;3.30403;-0.644689;0.0150879;0;0;3.52564;0.0754395;252;
0.0364;-2.82051;3.30403;-0.483516;0.0150879;-0.0150879;0;3.59615;0.0301758;250.56;
0.0364667;-2.98168;3.54579;-0.564103;0.0150879;-0.0150879;0;3.83791;0.0905273;250.56;
0.0365333;-2.98168;3.86813;-0.886447;0.0150879;-0.0150879;0;4.07967;0.0452637;249.12;
0.0366;-3.30403;3.54579;-0.241758;0.0150879;-0.0150879;0.0150879;3.99908;0.0150879;247.68;
0.0366667;-3.38462;3.70696;-0.322344;0.0150879;0;0;4.14011;0.0754395;246.24;
0.0367333;-3.62637;3.70696;-0.0805862;0.0301758;0;0;4.27106;0.0754395;246.24;
0.0368;-3.78755;3.54579;0.241758;0.0150879;-0.0150879;0;4.28114;0.0150879;244.8;
0.0368667;-3.78755;3.62637;0.161172;0.0301758;0;0;4.32143;0.0150879;243.36;
0.0369333;-3.78755;3.70696;0.0805862;0;0;0;4.37179;0.0905273;243.36;
0.037;-3.86813;3.78755;0.080586;0.0150879;-0.0150879;0.0150879;4.46245;0.0301758;241.92;
0.0370667;-4.10989;3.54579;0.564103;0.0301758;0;0;4.50275;0.0301758;240.48;
0.0371333;-3.94872;3.54579;0.40293;0.0150879;-0.0150879;0;4.39194;0.0905273;240.48;
0.0372;-4.0293;3.22344;0.805861;0.0150879;-0.0150879;0;4.31136;0.0301758;239.04;
0.0372667;-3.94872;3.06227;0.886447;0.0301758;0.0150879;-0.0150879;4.19048;0.0301758;237.6;
0.0373333;-3.94872;2.73993;1.20879;0.0150879;0;0;4.09982;0.0754395;236.16;
0.0374;-3.70696;2.82051;0.886447;0.0150879;0;0;3.9185;0.0301758;236.16;
0.0374667;-3.62637;2.65934;0.967033;0.0150879;0;0;3.80769;0.0754395;234.72;
0.0375333;-3.30403;2.41758;0.886447;0.0301758;0;0;3.47527;0;233.28;
0.0376;-3.14286;2.17582;0.967033;0.0150879;0;0;3.27381;0.0150879;233.28;
