T;I1;I2;I3;V1;V2;V3;I_tot;V_zero;Phase
0.0368;-3.4652;10.1538;-6.68864;0.0150879;-0.0150879;0.0150879;10.315;0.0150879;175.68;
0.0368667;-5.39927;10.6374;-5.23809;0.0301758;-0.0150879;0.0150879;10.6474;0.0150879;172.8;
0.0369333;-4.91575;9.8315;-4.91575;0.0150879;-0.0150879;0;9.8315;0.0905273;168.48;
0.037;-4.51282;8.7033;-4.19048;0.0150879;-0.0150879;0;8.71337;0.0301758;165.6;
0.0370667;-4.27106;6.84982;-2.57875;0.0150879;0;0.0150879;6.9304;0.0754395;162.72;
0.0371333;-2.98168;5.23809;-2.25641;0.0150879;-0.0150879;0;5.26831;0.105615;158.4;
0.0372;-1.85348;3.06227;-1.20879;0.0301758;-0.0150879;-0.0150879;3.10256;0.0301758;155.52;
0.0372667;-0.725275;1.77289;-1.04762;0.0150879;0;0.0150879;1.78297;0.0603516;151.2;
0.0373333;0.805861;0.483516;-1.28938;0.0150879;0;0;1.32967;0.0301758;148.32;
0.0374;2.41758;-1.36996;-1.04762;0;0;0;2.4478;0;145.44;
0.0374667;3.94872;-2.98168;-0.967033;0;0.0150879;0.0150879;4.15018;0.0754395;142.56;
0.0375333;4.67399;-3.94872;-0.725275;0;0;0;5.07692;0.0905273;139.68;
0.0376;5.56044;-4.59341;-0.967033;0;0.0150879;0.0150879;5.98352;0.0754395;135.36;
0.0376667;6.76923;-4.83516;-1.93407;0;0;0;7.01099;0.0301758;132.48;
0.0377333;8.21978;-5.07692;-3.14286;0.0150879;-0.0150879;0;8.33059;0.0452637;129.6;
0.0378;9.75092;-4.75458;-4.99634;0;0;0.0150879;9.77106;0.0301758;128.16;
0.0378667;10.4762;-4.10989;-6.3663;0;0.0150879;0.0150879;10.5668;0.0301758;125.28;
0.0379333;10.315;-2.98168;-7.33333;0;0.0150879;0.0150879;10.6172;0.0603516;122.4;
0.038;9.99267;-0.564103;-9.42857;0;-0.0150879;0.0301758;11.2115;0.0301758;119.52;
0.0380667;9.10623;2.09524;-11.2015;0.0150879;-0.0150879;0;11.9368;0.0452637;116.64;
0.0381333;7.73626;4.51282;-12.2491;0;-0.0150879;0.0150879;12.4203;0.0754395;113.76;
0.0382;6.12454;5.72161;-11.8462;0.0150879;0;-0.0150879;11.8764;0.0150879;110.88;
0.0382667;5.31868;5.23809;-10.5568;0;-0.0150879;0.0150879;10.587;0.0754395;108;
0.0383333;4.59341;4.67399;-9.2674;0.0150879;-0.0150879;0.0150879;9.28755;0.0452637;105.12;
0.0384;3.30403;3.54579;-6.84982;0.0150879;0;0.0150879;6.88004;0.0150879;100.8;
0.0384667;2.01465;2.41758;-4.43223;0.0150879;0;0.0150879;4.46245;0.0754395;97.92;
0.0385333;1.36996;1.28938;-2.65934;0.0301758;0;0;2.67949;0.0301758;95.04;
0.0386;0.805861;-0.0805861;-0.725275;0.0150879;-0.0150879;0.0150879;0.876374;0.0150879;92.16;
0.0386667;0.967033;-1.12821;0.161172;0.0150879;0.0150879;0;1.26923;0.0150879;89.28;
0.0387333;0.805861;-2.73993;1.93407;0.0150879;0;0;2.88095;0.0905273;86.4;
0.0388;0.805861;-3.62637;2.82051;0.0150879;0;-0.0150879;3.8782;0.0301758;82.08;
0.0388667;0.805861;-4.19048;3.38462;0.0150879;0;0;4.51282;0.0150879;79.2;
0.0389333;1.28938;-5.23809;3.94872;0.0150879;0.0150879;0;5.53022;0.0754395;76.32;
0.039;2.09524;-6.68864;4.59341;0.0150879;0;0;6.91026;0.0150879;73.44;
0.0390667;3.62637;-8.13919;4.51282;0;0.0150879;0;8.21978;0.0301758;70.56;
0.0391333;5.07692;-9.50916;4.43223;0;0.0150879;0;9.57967;0.0754395;67.68;
0.0392;6.60806;-10.2344;3.62637;0;0;0;10.446;0;64.8;
0.0392667;7.4945;-10.2344;2.73993;0.0150879;0.0150879;0;10.6575;0.0754395;61.92;
0.0393333;8.78388;-9.8315;1.04762;0.0150879;0.0150879;0;10.859;0;60.48;
0.0394;9.99267;-8.94505;-1.04762;0;0.0150879;0.0150879;11.0302;0.0150879;57.6;
0.0394667;11.0403;-7.4945;-3.54579;0;0.0150879;0.0150879;11.3123;0.0754395;54.72;
0.0395333;10.7985;-6.20513;-4.59341;0;0;0.0150879;10.869;0.0603516;51.84;
0.0396;10.315;-5.39927;-4.91575;0;0.0150879;0.0150879;10.3452;0.0150879;48.96;
0.0396667;9.10623;-4.83516;-4.27106;0;0.0150879;0.0150879;9.13645;0.0150879;46.08;
0.0397333;7.73626;-3.94872;-3.78755;0;0;0.0150879;7.75641;0.0905273;43.2;
0.0398;6.28571;-2.98168;-3.30403;0;0;0;6.30586;0.0150879;38.88;
0.0398667;4.67399;-1.93407;-2.73993;0;0;0;4.70421;0.0603516;36;
0.0399333;2.49817;-1.36996;-1.12821;0.0150879;-0.0150879;0.0150879;2.51831;0.105615;33.12;
0.04;1.69231;-1.20879;-0.483516;0.0150879;0;0.0150879;1.77289;0.0150879;30.24;
0.0400667;0.40293;-1.69231;1.28938;0;0;0;1.83333;0.0603516;27.36;
0.0401333;-1.12821;-1.93407;3.06227;0.0150879;0.0150879;0;3.22344;0.0754395;24.48;
0.0402;-2.337;-1.93407;4.27106;0.0150879;0;0;4.40201;0.0301758;20.16;
0.0402667;-3.22344;-2.337;5.56044;0.0150879;0.0150879;0;5.71154;0.0754395;17.28;
0.0403333;-3.54579;-2.65934;6.20513;0.0150879;0;0;6.35623;0.0301758;14.4;
0.0404;-4.10989;-3.86813;7.97802;0.0150879;0;0;8.10897;0;11.52;
0.0404667;-3.94872;-5.23809;9.18681;0.0150879;0;-0.0150879;9.33791;0.0754395;10.08;
0.0405333;-3.62637;-5.96337;9.58974;0.0150879;0.0150879;-0.0150879;9.81135;0.0603516;7.2;
0.0406;-2.65934;-6.84982;9.50916;0.0301758;0;-0.0150879;9.93223;0.0150879;4.32;
0.0406667;-1.28938;-8.21978;9.50916;0.0150879;0.0150879;-0.0150879;10.4359;0.0150879;1.44;
0.0407333;0.967033;-9.50916;8.54212;0.0150879;0.0150879;0;10.5366;0.0603516;0;
0.0408;3.4652;-10.7985;7.33333;0.0150879;0.0150879;0;11.0907;0.0150879;357.12;
0.0408667;5.64103;-11.4432;5.8022;0;0.0150879;-0.0150879;11.5037;0.0301758;354.24;
0.0409333;5.72161;-10.7985;5.07692;0.0150879;0.0150879;0;10.869;0.0754395;351.36;
0.041;4.91575;-9.58974;4.67399;0;0;0;9.65018;0.0301758;347.04;
0.0410667;4.19048;-8.38095;4.19048;0;0;0;8.44139;0.0301758;344.16;
0.0411333;3.38462;-6.60806;3.22344;0;0.0150879;0;6.67857;0.0905273;341.28;
0.0412;2.49817;-4.67399;2.17582;0;0;0;4.7445;0.0301758;336.96;
0.0412667;1.12821;-2.57875;1.45055;0.0150879;0.0150879;0;2.64927;0.0754395;334.08;
0.0413333;0.0805861;-1.28938;1.20879;0.0150879;-0.0150879;0;1.51099;0.0452637;329.76;
0.0414;-1.61172;0;1.61172;0.0150879;0;0.0150879;1.97436;0;326.88;
0.0414667;-3.14286;1.12821;2.01465;0.0150879;0;0.0150879;3.24359;0.0603516;324;
0.0415333;-4.10989;2.49817;1.61172;0.0150879;0;0;4.20055;0.0754395;321.12;
0.0416;-5.47985;3.78755;1.69231;0.0301758;0;0;5.67125;0.0150879;318.24;
0.0416667;-7.01099;4.59341;2.41758;0.0301758;-0.0150879;0;7.18223;0.0150879;315.36;
0.0417333;-8.21978;4.99634;3.22344;0.0301758;0;0;8.34066;0.0754395;312.48;
0.0418;-9.67033;4.67399;4.99634;0.0301758;-0.0150879;0;9.74084;0.0150879;309.6;
0.0418667;-10.7179;4.0293;6.68864;0.0301758;-0.0150879;-0.0150879;10.8993;0.0301758;306.72;
0.0419333;-10.8791;2.9011;7.97802;0.0301758;0;0;11.3324;0.0603516;303.84;
0.042;-10.5568;0.805861;9.75092;0.0301758;-0.0150879;0;11.8159;0.0150879;300.96;
0.0420667;-9.8315;-1.69231;11.5238;0.0301758;0;-0.0150879;12.5714;0.0150879;299.52;
0.0421333;-8.54212;-4.35165;12.8938;0.0150879;0.0150879;-0.0150879;13.2463;0.0754395;296.64;
0.0422;-7.57509;-5.88278;13.4579;0.0150879;0;-0.0150879;13.619;0.0301758;292.32;
0.0422667;-6.60806;-5.15751;11.7656;0.0150879;0;-0.0150879;11.9267;0.0754395;289.44;
0.0423333;-5.64103;-4.67399;10.315;0;0;0;10.456;0;286.56;
0.0424;-4.99634;-3.94872;8.94505;0.0150879;0;0;9.08608;0.0301758;283.68;
0.0424667;-4.0293;-3.06227;7.09157;0.0150879;0;0;7.24267;0;279.36;
0.0425333;-3.22344;-1.53114;4.75458;0.0150879;0.0150879;0;4.97619;0.0754395;276.48;
0.0426;-2.49817;0.161172;2.337;0.0150879;0;-0.0150879;2.86081;0.0301758;273.6;
0.0426667;-2.337;1.45055;0.886447;0.0150879;0;0;2.40751;0.0150879;270.72;
0.0427333;-2.41758;2.73993;-0.322344;0.0150879;0;0;3.02198;0.0452637;267.84;
0.0428;-2.337;4.0293;-1.69231;0.0150879;0;0;4.05952;0.0301758;264.96;
0.0428667;-2.49817;4.43223;-1.93407;0.0150879;0;0.0150879;4.45238;0.0150879;262.08;
0.0429333;-2.65934;5.72161;-3.06227;0;-0.0150879;0.0150879;5.73168;0.0754395;257.76;
0.043;-3.22344;7.33333;-4.10989;0.0301758;-0.0150879;0.0150879;7.35348;0.0150879;254.88;
0.0430667;-4.35165;8.86447;-4.51282;0.0150879;0;0.0150879;8.87454;0.0754395;252;
0.0431333;-5.72161;10.2344;-4.51282;0.0150879;0;0.0150879;10.2647;0.0754395;249.12;
0.0432;-6.20513;10.7985;-4.59341;0.0150879;-0.0150879;0.0150879;10.8489;0.0301758;246.24;
0.0432667;-7.17216;10.9597;-3.78755;0.0150879;-0.0150879;0.0150879;11.1511;0.0754395;243.36;
0.0433333;-8.38095;11.0403;-2.65934;0.0150879;-0.0150879;0;11.554;0.0754395;240.48;
0.0434;-9.91209;10.315;-0.40293;0.0301758;-0.0150879;0;11.7253;0.0301758;239.04;
0.0434667;-11.2015;9.10623;2.09524;0.0301758;-0.0150879;-0.0150879;11.967;0.0905273;236.16;
0.0435333;-12.0073;7.73626;4.27106;0.0301758;0;-0.0150879;12.239;0.0754395;233.28;
0.0436;-11.6044;6.20513;5.39927;0;0;0;11.6749;0;230.4;
0.0436667;-10.4762;5.31868;5.15751;0.0301758;0;-0.0150879;10.5467;0.0150879;227.52;
0.0437333;-9.10623;4.83516;4.27106;0.0150879;0;-0.0150879;9.17674;0.0754395;223.2;
0.0438;-7.4945;4.0293;3.4652;0.0301758;-0.0150879;0.0150879;7.56502;0.0150879;220.32;
0.0438667;-5.64103;3.14286;2.49817;0.0301758;0;0;5.71154;0.0150879;217.44;
0.0439333;-3.70696;2.49817;1.20879;0.0150879;0;-0.0150879;3.83791;0.0603516;214.56;
0.044;-2.65934;2.41758;0.241758;0.0150879;-0.0150879;0;2.98168;0.0150879;210.24;
0.0440667;-1.28938;2.82051;-1.53114;0.0301758;0;0;2.83059;0.0150879;207.36;
0.0441333;0.322344;3.06227;-3.38462;0.0150879;0;0;3.75733;0.0754395;204.48;
0.0442;1.28938;2.9011;-4.19048;0.0150879;0;0.0150879;4.31136;0.0150879;201.6;
0.0442667;2.57875;3.14286;-5.72161;0.0150879;0;0.0150879;5.75183;0.0754395;198.72;
0.0443333;3.70696;3.62637;-7.33333;0;0;0.0301758;7.35348;0.0150879;195.84;
0.0444;4.19048;4.27106;-8.46154;0;0;0.0150879;8.48168;0.0301758;192.96;
0.0444667;4.51282;5.64103;-10.1538;0.0150879;0;0.0150879;10.1941;0.0754395;190.08;
0.0445333;4.19048;6.76923;-10.9597;0;0;0.0301758;11.0806;0.0603516;187.2;
0.0446;3.70696;7.41392;-11.1209;0;-0.0150879;0.0150879;11.3526;0.0150879;184.32;
0.0446667;2.49817;8.46154;-10.9597;0.0150879;-0.0150879;0.0150879;11.5137;0.0301758;181.44;
0.0447333;0.40293;9.8315;-10.2344;0;-0.0150879;0.0150879;11.6145;0.0905273;180;
0.0448;-2.01465;11.3626;-9.34798;0.0150879;-0.0150879;0;12.1081;0.0603516;177.12;
0.0448667;-4.43223;12.2491;-7.81685;0.0301758;-0.0150879;0.0150879;12.4002;0.0150879;174.24;
0.0449333;-4.91575;11.685;-6.76923;0.0150879;-0.0150879;0;11.7353;0.0754395;171.36;
0.045;-4.75458;10.4762;-5.72161;0.0150879;-0.0150879;0.0150879;10.4963;0.0301758;167.04;
0.0450667;-4.10989;9.50916;-5.39927;0.0301758;-0.0150879;0.0150879;9.53938;0.0452637;164.16;
0.0451333;-3.62637;8.05861;-4.43223;0.0150879;0;0;8.07875;0.0754395;161.28;
0.0452;-2.25641;6.04396;-3.78755;0.0301758;-0.0150879;0.0150879;6.10439;0.0150879;156.96;
0.0452667;-0.805861;3.62637;-2.82051;0;0;0.0150879;3.79762;0.0754395;154.08;
0.0453333;1.20879;2.09524;-3.30403;0.0150879;0.0150879;-0.0150879;3.36447;0.0452637;151.2;
0.0454;2.337;0.322344;-2.65934;0;0;0;2.93132;0.0301758;146.88;
0.0454667;3.78755;-0.886447;-2.9011;0;0.0150879;0;3.95879;0.0754395;144;
0.0455333;4.99634;-2.01465;-2.98169;0;0.0150879;0.0150879;5.03663;0.0754395;141.12;
0.0456;6.3663;-3.78755;-2.57875;0;0;0;6.43681;0.0301758;138.24;
0.0456667;7.57509;-4.59341;-2.98169;0;0;0;7.66575;0.0301758;135.36;
0.0457333;8.86447;-5.23809;-3.62637;0;0;0.0150879;8.94505;0;132.48;
0.0458;10.315;-4.91575;-5.39927;0;0;0.0150879;10.3452;0.0150879;129.6;
0.0458667;11.1209;-4.83516;-6.28571;0;0.0150879;0.0150879;11.1712;0.0150879;126.72;
0.0459333;11.685;-4.0293;-7.65568;0;0;0.0150879;11.8864;0.0905273;123.84;
0.046;11.7656;-2.41758;-9.34798;0;0.0150879;0;12.4304;0.0301758;120.96;
0.0460667;11.2015;-0.0805861;-11.1209;0;0;0.0150879;12.8736;0.0150879;119.52;
0.0461333;10.1538;2.65934;-12.8132;0;0;0.0150879;13.5586;0.0754395;116.64;
0.0462;8.78388;4.83516;-13.619;0;0;0;13.8407;0;113.76;
0.0462667;7.25275;5.64103;-12.8938;0;-0.0150879;0.0150879;12.9542;0.0754395;109.44;
0.0463333;6.12454;4.83516;-10.9597;0;-0.0150879;0.0301758;11.0101;0.0150879;106.56;
0.0464;5.15751;4.10989;-9.2674;0.0150879;-0.0150879;0.0150879;9.30769;0.0150879;103.68;
0.0464667;4.27106;3.30403;-7.57509;0.0150879;0;0.0150879;7.61538;0.0754395;99.36;
0.0465333;3.30403;1.69231;-4.99634;0.0150879;0;0.0150879;5.10714;0.0754395;96.48;
0.0466;2.65934;-0.0805861;-2.57875;0.0150879;0;0.0150879;3.00183;0.0452637;93.6;
0.0466667;2.57875;-1.20879;-1.36996;0;0;0;2.58883;0.0301758;90.72;
0.0467333;2.57875;-2.57875;0;0;0;0.0150879;3.02198;0.0754395;87.84;
0.0468;2.49817;-3.38462;0.886447;0.0150879;0.0150879;0;3.56593;0.0150879;84.96;
0.0468667;2.41758;-3.94872;1.53114;0.0150879;0;0;4.03938;0.0150879;82.08;
0.0469333;2.57875;-5.23809;2.65934;0.0150879;0.0150879;0;5.29853;0.0603516;77.76;
0.047;3.14286;-6.9304;3.78755;0.0150879;0.0150879;0;7.00092;0.0150879;74.88;
0.0470667;4.0293;-8.54212;4.51282;0;0.0150879;-0.0150879;8.61264;0.0754395;72;
0.0471333;5.8022;-9.8315;4.0293;0;0.0150879;-0.0150879;9.95238;0.0905273;69.12;
0.0472;6.68864;-11.0403;4.35165;0;0.0150879;0;11.1914;0.0301758;66.24;
0.0472667;7.65568;-11.3626;3.70696;0;0.0150879;0;11.6548;0.0754395;64.8;
0.0473333;9.02564;-11.2015;2.17582;0;0.0150879;-0.0150879;11.9368;0.0452637;61.92;
0.0474;10.4762;-10.7179;0.241758;-0.0150879;0.0150879;0.0150879;12.2894;0.0452637;59.04;
0.0474667;11.7656;-9.75092;-2.01465;0;0;0.0150879;12.6319;0.0754395;56.16;
0.0475333;12.4103;-8.38095;-4.0293;0;0.0150879;0;12.7024;0.0603516;53.28;
0.0476;12.1685;-6.84982;-5.31868;-0.0150879;0.0150879;0.0150879;12.2289;0.0603516;50.4;
0.0476667;10.8791;-6.28571;-4.59341;0;0;0;10.9496;0.0905273;47.52;
0.0477333;9.8315;-5.39927;-4.43223;0;0;0;9.87179;0.0603516;44.64;
0.0478;8.38095;-4.43223;-3.94872;0;0.0150879;0;8.41117;0.0301758;41.76;
0.0478667;6.60806;-3.78755;-2.82051;0.0150879;0;0.0150879;6.65842;0.0754395;37.44;
0.0479333;4.91575;-2.98168;-1.93407;0;0;0;4.97619;0.0905273;34.56;
0.048;2.73993;-2.41758;-0.322344;0;0;0.0150879;3.04212;0.0301758;31.68;
0.0480667;1.61172;-2.82051;1.20879;0.0150879;0;0;2.89103;0.0301758;28.8;
0.0481333;0.241758;-3.14286;2.9011;0;0;0;3.56593;0;25.92;
0.0482;-0.886447;-3.22344;4.10989;0.0150879;0;-0.0150879;4.45238;0.0754395;21.6;
0.0482667;-2.09524;-3.38462;5.47985;0.0150879;0;-0.0150879;5.66117;0.0754395;18.72;
0.0483333;-3.06227;-3.78755;6.84982;0.0150879;0;0;6.99084;0.0452637;15.84;
0.0484;-3.70696;-4.67399;8.38095;0.0301758;0;-0.0150879;8.52198;0.0301758;12.96;
0.0484667;-4.27106;-6.20513;10.4762;0.0150879;0;0;10.6575;0.0754395;10.08;
0.0485333;-4.27106;-6.52747;10.7985;0.0150879;0.0150879;-0.0150879;11;0.0754395;7.2;
0.0486;-3.70696;-7.25275;10.9597;0.0150879;0;-0.0150879;11.272;0.0301758;5.76;
0.0486667;-2.57875;-8.62271;11.2015;0.0150879;0;-0.0150879;11.8562;0.0754395;2.88;
0.0487333;-0.725275;-10.0733;10.7985;0.0150879;0;0;12.1886;0.0754395;0;
0.0488;1.69231;-11.3626;9.67033;0.0150879;0.0150879;0;12.3297;0.0150879;358.56;
0.0488667;4.35165;-12.4908;8.13919;0;0.0150879;-0.0150879;12.7427;0.0301758;355.68;
0.0489333;5.72161;-12.4908;6.76923;0;0.0150879;-0.0150879;12.5714;0.0754395;351.36;
0.049;5.31868;-11.2015;5.88278;0;0.0150879;0;11.272;0.0301758;348.48;
0.0490667;4.27106;-9.58974;5.31868;0.0150879;0.0150879;0;9.67033;0.0301758;345.6;
0.0491333;3.70696;-8.13919;4.43223;0;0.0150879;-0.0150879;8.21978;0.0603516;341.28;
0.0492;2.73993;-6.3663;3.62637;0.0150879;0.0150879;0;6.45696;0.0150879;338.4;
0.0492667;1.20879;-4.0293;2.82051;0.0150879;0;0;4.20055;0.0754395;335.52;
0.0493333;-0.0805861;-2.65934;2.73993;0.0150879;0;0;3.23352;0.0301758;331.2;
0.0494;-1.85348;-1.12821;2.98168;0.0150879;0;0.0150879;3.13278;0.0452637;328.32;
0.0494667;-2.98168;0.0805861;2.9011;0.0150879;0;0;3.45513;0.0754395;325.44;
0.0495333;-4.10989;1.28938;2.82051;0.0301758;-0.0150879;0;4.27106;0.0603516;322.56;
0.0496;-5.8022;2.98168;2.82051;0.0150879;0;-0.0150879;5.86264;0.0301758;318.24;
0.0496667;-7.73626;4.43223;3.30403;0.0452637;0;-0.0301758;7.82692;0.0603516;315.36;
0.0497333;-9.2674;4.83516;4.43223;0.0150879;-0.0150879;0;9.33791;0.0905273;312.48;
0.0498;-10.3956;5.15751;5.2381;0.0301758;-0.0150879;0.0150879;10.4661;0.0301758;309.6;
0.0498667;-11.4432;4.67399;6.76923;0.0301758;0;0;11.5742;0.0150879;308.16;
0.0499333;-12.0073;4.27106;7.73626;0.0301758;0;0;12.239;0.0754395;305.28;
0.05;-12.3297;2.49817;9.8315;0.0301758;0;0;13.1053;0;302.4;
0.0500667;-11.8462;0.40293;11.4432;0;0;0;13.5183;0;299.52;
0.0501333;-11.0403;-2.41758;13.4579;0.0301758;0.0150879;-0.0150879;14.4753;0.0754395;296.64;
0.0502;-9.75092;-4.51282;14.2637;0.0301758;0.0150879;-0.0150879;14.707;0.0150879;293.76;
0.0502667;-8.62271;-5.72161;14.3443;0.0150879;0.0150879;0;14.5659;0.0754395;290.88;
0.0503333;-7.17216;-4.83516;12.0073;0.0150879;0;-0.0150879;12.2088;0.0603516;288;
0.0504;-6.20513;-4.43223;10.6374;0.0301758;0;0;10.8086;0.0301758;285.12;
0.0504667;-5.23809;-3.4652;8.7033;0.0150879;0;0;8.88461;0.0754395;280.8;
0.0505333;-4.35165;-2.09524;6.44689;0.0150879;0;0;6.69872;0.0754395;277.92;
0.0506;-3.54579;-0.483516;4.0293;0.0150879;-0.0150879;0;4.51282;0.0301758;275.04;
0.0506667;-2.82051;1.36996;1.45055;0.0150879;0;0;2.88095;0.0754395;272.16;
0.0507333;-2.98168;2.65934;0.322344;0.0150879;0;0.0150879;3.3141;0.0754395;269.28;
0.0508;-3.14286;3.62637;-0.483516;0.0150879;0;0.0150879;3.96886;0.0150879;266.4;
0.0508667;-2.82051;4.27106;-1.45055;0.0150879;-0.0150879;0;4.36172;0.0301758;263.52;
0.0509333;-2.98168;5.31868;-2.337;0.0150879;0;0.0150879;5.33883;0.0754395;259.2;
0.051;-3.30403;6.9304;-3.62637;0.0150879;0;0.0150879;6.94048;0;256.32;
0.0510667;-4.19048;8.7033;-4.51282;0.0150879;0;0;8.71337;0.0150879;253.44;
0.0511333;-5.64103;10.0733;-4.43223;0.0150879;-0.0150879;0.0150879;10.1035;0.105615;250.56;
0.0512;-6.3663;11.0403;-4.67399;0.0150879;-0.0150879;0;11.1007;0.0301758;247.68;
0.0512667;-7.17216;11.4432;-4.27106;0.0301758;0;0;11.5842;0.0603516;244.8;
0.0513333;-7.97802;11.7656;-3.78755;0.0301758;-0.0150879;-0.0150879;12.0375;0.0301758;241.92;
0.0514;-9.50916;11.5238;-2.01465;0.0301758;-0.0150879;0.0150879;12.3397;0.0301758;240.48;
0.0514667;-11.1209;10.4762;0.644689;0.0301758;-0.0150879;-0.0150879;12.5311;0.0905273;237.6;
0.0515333;-12.3297;9.18681;3.14286;0.0301758;0;0;12.8736;0.0905273;234.72;
0.0516;-12.652;7.57509;5.07692;0.0150879;-0.0150879;0;12.8031;0.0150879;231.84;
0.0516667;-11.6044;6.12454;5.47985;0.0301758;0;0;11.6749;0.0150879;228.96;
0.0517333;-10.1538;5.31868;4.83517;0.0301758;0;-0.0150879;10.2244;0.0754395;226.08;
0.0518;-8.78388;4.43223;4.35165;0.0301758;0;0;8.84432;0.0150879;221.76;
0.0518667;-7.01099;3.94872;3.06227;0.0150879;0;-0.0150879;7.09157;0.0452637;218.88;
0.0519333;-5.23809;3.14286;2.09524;0.0150879;0;0;5.32875;0.0603516;216;
0.052;-3.38462;2.57875;0.805861;0.0150879;0;0;3.58608;0.0150879;213.12;
0.0520667;-2.17582;2.73993;-0.564102;0.0150879;-0.0150879;0;2.92125;0.0150879;210.24;
0.0521333;-0.644689;3.22344;-2.57875;0.0150879;0;0.0150879;3.39469;0.0754395;205.92;
0.0522;0.322344;3.22344;-3.54579;0.0150879;0;0.0150879;3.93864;0.0150879;203.04;
0.0522667;1.45055;3.38462;-4.83516;0;0;0;4.98626;0.0754395;200.16;
0.0523333;2.82051;3.70696;-6.52747;0.0150879;0;0.0150879;6.56777;0.0150879;197.28;
0.0524;3.62637;4.43223;-8.05861;0;0;0.0150879;8.0989;0.0150879;194.4;
0.0524667;3.94872;5.56044;-9.50916;0.0150879;0;0.0150879;9.57967;0.0754395;191.52;
0.0525333;3.70696;6.60806;-10.315;0;0;0.0150879;10.4762;0.0603516;188.64;
0.0526;3.70696;7.41392;-11.1209;0;0;0.0150879;11.3425;0.0754395;185.76;
0.0526667;2.9011;8.62271;-11.5238;0;0;0.0150879;12.0073;0.0452637;182.88;
0.0527333;1.28938;10.1538;-11.4432;0.0150879;0;0.0150879;12.5513;0.0603516;181.44;
0.0528;-1.04762;11.685;-10.6374;0.0301758;-0.0150879;0.0150879;12.9038;0.0150879;178.56;
0.0528667;-3.4652;12.9744;-9.50916;0.0301758;-0.0150879;0.0150879;13.4277;0.0301758;175.68;
0.0529333;-5.72161;13.2967;-7.57509;0.0150879;-0.0150879;0;13.337;0.0603516;172.8;
0.053;-5.07692;12.1685;-7.09157;0.0301758;-0.0150879;0.0150879;12.2189;0.0150879;169.92;
0.0530667;-4.67399;10.5568;-5.88278;0.0150879;-0.0150879;0;10.5769;0.0301758;167.04;
0.0531333;-3.78755;9.50916;-5.72161;0.0150879;-0.0150879;0;9.5696;0.0452637;162.72;
0.0532;-3.14286;7.89744;-4.75458;0.0150879;-0.0150879;0;7.9478;0.0301758;159.84;
0.0532667;-2.01465;5.56044;-3.54579;0.0150879;0;0;5.63095;0.0905273;156.96;
0.0533333;0.161172;3.38462;-3.54579;0.0150879;0;0.0150879;4.0293;0.0301758;152.64;
0.0534;1.53114;1.77289;-3.30403;0;0;0;3.33425;0.0301758;149.76;
0.0534667;3.38462;0.564103;-3.94872;0;-0.0150879;0.0150879;4.30128;0.0905273;146.88;
0.0535333;4.0293;-0.805861;-3.22344;0;0;0.0150879;4.26099;0.0754395;142.56;
0.0536;5.64103;-2.337;-3.30403;0.0150879;0;0;5.68132;0.0301758;139.68;
0.0536667;7.4945;-3.94872;-3.54579;0.0150879;0;-0.0150879;7.52472;0.0301758;136.8;
0.0537333;8.62271;-4.91575;-3.70696;0;0.0150879;0.0150879;8.68315;0.0754395;133.92;
0.0538;10.2344;-4.67399;-5.56044;0;0.0150879;0.0150879;10.2647;0.0150879;131.04;
0.0538667;11.2821;-4.83516;-6.44689;0;0;0;11.3425;0.0301758;128.16;
0.0539333;11.9267;-4.51282;-7.41392;0;0.0150879;0.0150879;12.0577;0.0754395;125.28;
0.054;12.3297;-3.30403;-9.02564;-0.0150879;0;0.0150879;12.7729;0.0301758;123.84;
0.0540667;12.1685;-1.36996;-10.7985;0;0;0.0150879;13.3269;0.0150879;120.96;
0.0541333;11.6044;1.28938;-12.8938;0;0;0.0150879;14.2335;0.0754395;118.08;
0.0542;10.4762;3.78755;-14.2637;0;0;0.0150879;14.8077;0.0150879;115.2;
0.0542667;9.02564;5.56044;-14.5861;0;0;0.0150879;14.7473;0.0754395;112.32;
0.0543333;7.89744;5.39927;-13.2967;0.0150879;0;0.0150879;13.3974;0.0150879;109.44;
0.0544;6.20513;4.59341;-10.7985;0.0150879;-0.0150879;0;10.859;0.0150879;105.12;
0.0544667;5.23809;3.70696;-8.94505;0;-0.0150879;0.0150879;9.01557;0.0754395;102.24;
0.0545333;4.27106;2.49817;-6.76923;0.0150879;-0.0150879;0;6.86996;0.0754395;99.36;
0.0546;3.22344;0.805861;-4.0293;0;0;0;4.29121;0.0301758;95.04;
0.0546667;2.98168;-0.644689;-2.337;0.0150879;0.0150879;0;3.13278;0.0754395;92.16;
0.0547333;2.98168;-1.93407;-1.04762;0;0;0;3.0522;0.0905273;89.28;
0.0548;2.9011;-2.98168;0.080586;0.0150879;0;0;3.44505;0.0301758;86.4;
0.0548667;2.65934;-3.62637;0.967033;0.0150879;0;0;3.81777;0.0150879;83.52;
0.0549333;2.65934;-4.91575;2.25641;0.0150879;0;0;4.98626;0.0754395;80.64;
0.055;2.98168;-6.28571;3.30403;0.0150879;0;-0.0150879;6.35623;0.0301758;77.76;
0.0550667;3.62637;-7.89744;4.27106;0.0150879;0;-0.0150879;7.96795;0.0301758;73.44;
0.0551333;4.83516;-9.42857;4.59341;0;0.0150879;0;9.49908;0.0754395;70.56;
