T;I1;I2;I3;V1;V2;V3;I_tot;V_zero;Phase
0.0374;2.49817;4.43223;-6.9304;0.0150879;0;0;7.04121;0.0301758;187.2;
0.0374667;2.25641;4.51282;-6.76923;0.0150879;-0.0150879;0.0150879;6.92033;0.0150879;185.76;
0.0375333;1.61172;4.75458;-6.3663;0;0;0.0150879;6.63828;0.0150879;184.32;
0.0376;0.805861;5.31868;-6.12454;0;0;0;6.67857;0.0754395;181.44;
0.0376667;-0.0805861;5.8022;-5.72161;0.0150879;-0.0150879;0;6.6282;0.0452637;180;
0.0377333;-1.04762;6.44689;-5.39927;0.0150879;0;0.0150879;6.90018;0.0452637;178.56;
0.0378;-2.17582;6.76923;-4.59341;0.0301758;0;0;6.90018;0.0603516;177.12;
0.0378667;-3.14286;6.9304;-3.78755;0.0150879;-0.0150879;0.0150879;6.94048;0.0301758;175.68;
0.0379333;-3.22344;6.76923;-3.54579;0.0150879;-0.0150879;0.0150879;6.7793;0.0603516;172.8;
0.038;-2.9011;6.68864;-3.78755;0.0301758;0;0;6.70879;0.0301758;171.36;
0.0380667;-2.9011;6.12454;-3.22344;0.0150879;0;0;6.13461;0;168.48;
0.0381333;-2.41758;5.56044;-3.14286;0.0150879;-0.0150879;0;5.58059;0.0754395;167.04;
0.0382;-2.09524;4.43223;-2.337;0.0301758;0.0150879;-0.0150879;4.44231;0.0452637;164.16;
0.0382667;-1.36996;3.70696;-2.337;0.0150879;0;0;3.74725;0.0754395;162.72;
0.0383333;-0.725275;2.65934;-1.93407;0.0150879;-0.0150879;0;2.73993;0.0301758;159.84;
0.0384;0;1.93407;-1.93407;0;0;0;2.20604;0;158.4;
0.0384667;0.161172;1.53114;-1.69231;0.0150879;0;0;1.8837;0.0150879;155.52;
0.0385333;0.805861;1.28938;-2.09524;0;0;0;2.13553;0;154.08;
0.0386;1.28938;0.725275;-2.01465;0;0;0;2.06502;0.0905273;151.2;
0.0386667;1.93407;0.161172;-2.09524;0.0150879;-0.0150879;0;2.35714;0.0301758;149.76;
0.0387333;2.09524;-0.161172;-1.93407;0.0150879;0;0.0150879;2.31685;0.0150879;146.88;
0.0388;2.49817;-0.564103;-1.93407;0;0;0;2.61905;0;145.44;
0.0388667;2.98168;-1.20879;-1.77289;0;0;0.0150879;3.0119;0.0301758;142.56;
0.0389333;3.54579;-1.93407;-1.61172;0.0150879;0;0.0150879;3.57601;0.0754395;141.12;
0.039;4.19048;-2.49817;-1.69231;0;0;0;4.24084;0.0301758;138.24;
0.0390667;4.99634;-2.82051;-2.17582;0.0150879;0;0.0150879;5.03663;0.0150879;136.8;
0.0391333;5.56044;-2.82051;-2.73993;0;0;0.0150879;5.58059;0.0754395;135.36;
0.0392;6.20513;-2.82051;-3.38461;0;0.0150879;0;6.23535;0.0905273;132.48;
0.0392667;6.60806;-2.49817;-4.10989;0;0;0;6.68864;0.0301758;131.04;
0.0393333;6.60806;-2.337;-4.27106;0;0;0;6.70879;0.0452637;129.6;
0.0394;6.44689;-2.09524;-4.35165;0;0.0150879;0.0150879;6.58791;0.0754395;126.72;
0.0394667;6.12454;-1.36996;-4.75458;0;0;0;6.42674;0.0301758;125.28;
0.0395333;5.96337;-0.40293;-5.56044;0.0150879;-0.0150879;0;6.64835;0.0301758;123.84;
0.0396;5.47985;0.725275;-6.20513;0;0;0.0150879;6.80952;0.0754395;120.96;
0.0396667;4.67399;1.85348;-6.52747;0;-0.0150879;0.0150879;6.75916;0.0150879;119.52;
0.0397333;4.19048;2.9011;-7.09157;0.0150879;0;0.0150879;7.16209;0.0150879;118.08;
0.0398;3.62637;3.38462;-7.01099;0.0150879;0;0.0150879;7.04121;0.0754395;115.2;
0.0398667;3.54579;3.38462;-6.9304;0.0150879;0;0.0150879;6.96062;0.0150879;113.76;
0.0399333;3.38462;3.30403;-6.68864;0;-0.0150879;0.0150879;6.71886;0.0754395;112.32;
0.04;3.22344;3.14286;-6.3663;0.0301758;0;0;6.39652;0.0301758;109.44;
0.0400667;2.65934;2.65934;-5.31868;0.0150879;0;0.0150879;5.33883;0.0150879;108;
0.0401333;2.17582;2.09524;-4.27106;0.0301758;0;0;4.29121;0;105.12;
0.0402;1.69231;1.69231;-3.38462;0;0;0;3.40476;0.0754395;102.24;
0.0402667;1.36996;1.12821;-2.49817;0.0150879;0;0;2.52839;0.0150879;100.8;
0.0403333;1.12821;0.483516;-1.61172;0.0150879;-0.0150879;0;1.68223;0.0301758;97.92;
0.0404;1.12821;0.161172;-1.28938;0.0150879;0;0;1.4304;0.0754395;96.48;
0.0404667;1.53114;-0.161172;-1.36996;0.0150879;0;0;1.67216;0.0150879;93.6;
0.0405333;1.61172;-0.805861;-0.805861;0;0;0;1.63187;0.0301758;92.16;
0.0406;1.77289;-1.69231;-0.0805861;0;0;0;2.04487;0.0905273;90.72;
0.0406667;1.77289;-2.01465;0.241758;0.0150879;0;0;2.25641;0.0150879;89.28;
0.0407333;1.45055;-2.25641;0.805861;0.0150879;0;0;2.34707;0.0150879;86.4;
0.0408;1.61172;-2.17582;0.564103;0.0150879;0.0150879;0;2.31685;0.0603516;84.96;
0.0408667;1.69231;-2.337;0.644688;0.0150879;0.0150879;0;2.46795;0.0150879;82.08;
0.0409333;1.85348;-2.73993;0.886447;0;0.0150879;-0.0150879;2.86081;0.0754395;80.64;
0.041;2.25641;-3.4652;1.20879;0;0;0;3.57601;0.0301758;77.76;
0.0410667;2.57875;-4.27106;1.69231;0;0.0150879;0;4.36172;0.0150879;76.32;
0.0411333;3.22344;-4.99634;1.77289;0;0;0;5.12729;0.0754395;73.44;
0.0412;3.94872;-5.64103;1.69231;0.0150879;0.0150879;0;5.85256;0.0452637;72;
0.0412667;3.94872;-6.04396;2.09524;0.0150879;0.0150879;-0.0150879;6.19505;0.0301758;70.56;
0.0413333;4.51282;-5.64103;1.12821;0.0150879;0.0150879;0;6.02381;0.0150879;67.68;
0.0414;4.59341;-5.72161;1.12821;0.0150879;0.0150879;0;6.11447;0.0754395;66.24;
0.0414667;4.91575;-5.72161;0.805861;0.0150879;0;0.0150879;6.24542;0.0150879;64.8;
0.0415333;5.56044;-5.56044;0;0.0150879;0.0150879;0;6.46703;0.0150879;61.92;
0.0416;5.96337;-5.23809;-0.725275;0;0.0150879;0;6.54762;0.0754395;60.48;
0.0416667;6.44689;-4.43223;-2.01465;0.0150879;0;0.0150879;6.6282;0.0150879;57.6;
0.0417333;6.84982;-3.78755;-3.06227;0;0;0;6.89011;0.0452637;56.16;
0.0418;6.9304;-4.10989;-2.82051;0;0;0;7.00092;0.0905273;54.72;
0.0418667;6.9304;-3.78755;-3.14286;0;0;0.0150879;6.96062;0;51.84;
0.0419333;6.76923;-3.4652;-3.30403;0;0.0150879;0.0150879;6.78938;0.0905273;50.4;
0.042;6.28571;-3.14286;-3.14286;0.0150879;0;0.0150879;6.30586;0.0301758;48.96;
0.0420667;5.56044;-2.65934;-2.9011;0;0;0;5.58059;0.0301758;46.08;
0.0421333;4.67399;-2.337;-2.337;0;0;0;4.69414;0.0754395;44.64;
0.0422;3.94872;-1.93407;-2.01465;0;-0.0150879;0.0150879;3.96886;0.0905273;41.76;
0.0422667;3.14286;-1.61172;-1.53114;0;0;0;3.163;0;40.32;
0.0423333;2.25641;-1.28938;-0.967033;0;0;0.0150879;2.28663;0.0301758;37.44;
0.0424;1.77289;-1.36996;-0.40293;0;0;0;1.89377;0.0905273;36;
0.0424667;1.61172;-1.61172;0;0.0150879;0;0;1.91392;0.0150879;33.12;
0.0425333;1.20879;-2.01465;0.805861;0.0150879;0.0150879;0;2.09524;0.0301758;31.68;
0.0426;0.483516;-2.337;1.85348;0.0150879;0.0150879;0;2.53846;0.0603516;28.8;
0.0426667;0.0805861;-2.337;2.25641;0.0150879;-0.0150879;0;2.71978;0.0301758;27.36;
0.0427333;-0.241758;-2.17582;2.41758;0.0301758;0;0;2.78022;0.0754395;24.48;
0.0428;-0.644689;-2.09524;2.73993;0.0150879;0.0150879;0;2.99176;0.0754395;23.04;
0.0428667;-1.36996;-2.17582;3.54579;0.0150879;0;0;3.70696;0.0452637;20.16;
0.0429333;-2.09524;-2.65934;4.75458;0.0150879;0;-0.0150879;4.8956;0.0754395;18.72;
0.043;-2.25641;-2.82051;5.07692;0.0301758;0;0;5.21795;0;15.84;
0.0430667;-2.65934;-3.22344;5.88278;0.0301758;0;0;6.01374;0.0150879;14.4;
0.0431333;-2.65934;-3.70696;6.3663;0.0301758;0;-0.0150879;6.5174;0.0754395;11.52;
0.0432;-2.73993;-4.0293;6.76923;0.0150879;0;-0.0150879;6.94048;0.0754395;10.08;
0.0432667;-2.82051;-4.0293;6.84982;0.0150879;0;-0.0150879;7.01099;0.0754395;8.64;
0.0433333;-2.73993;-3.94872;6.68864;0.0150879;0.0150879;0;6.84982;0.0754395;5.76;
0.0434;-2.25641;-3.94872;6.20513;0.0150879;0;-0.0150879;6.40659;0.0603516;4.32;
0.0434667;-1.85348;-4.43223;6.28571;0.0150879;0;-0.0150879;6.58791;0.0301758;2.88;
0.0435333;-0.967033;-4.67399;5.64103;0.0150879;0;-0.0150879;6.15476;0.0301758;1.44;
0.0436;0;-5.07692;5.07692;0;0;0;5.92308;0.0603516;358.56;
0.0436667;1.04762;-5.56044;4.51282;0.0150879;0.0150879;0;5.97344;0.0150879;357.12;
0.0437333;2.17582;-5.8022;3.62637;0.0150879;0;-0.0150879;5.93315;0.0301758;355.68;
0.0438;2.73993;-6.20513;3.4652;0;0;0;6.28571;0.0905273;354.24;
0.0438667;2.9011;-6.04396;3.14286;0.0150879;0.0150879;0;6.11447;0.0603516;351.36;
0.0439333;2.73993;-5.8022;3.06227;0;0.0150879;0;5.87271;0.0754395;349.92;
0.044;2.57875;-5.15751;2.57875;0.0150879;0;0;5.21795;0.0301758;347.04;
0.0440667;2.17582;-4.35165;2.17582;0;0;0;4.41209;0.0150879;345.6;
0.0441333;1.69231;-3.30403;1.61172;0;0.0150879;-0.0150879;3.36447;0.0603516;342.72;
0.0442;1.04762;-2.41758;1.36996;0;0.0150879;0;2.4881;0.0603516;341.28;
0.0442667;0.161172;-1.85348;1.69231;0;0;0;2.11538;0.0301758;338.4;
0.0443333;0.0805861;-1.36996;1.28938;0.0150879;0;0;1.60165;0.0150879;335.52;
0.0444;-0.40293;-1.20879;1.61172;0.0150879;0;0;1.80311;0.0754395;334.08;
0.0444667;-0.967033;-0.886447;1.85348;0.0150879;0;0;1.98443;0.0301758;332.64;
0.0445333;-1.45055;-0.483516;1.93407;0.0150879;-0.0150879;0;2.13553;0.0301758;329.76;
0.0446;-1.85348;-0.241758;2.09524;0.0150879;0;0;2.40751;0.0754395;328.32;
0.0446667;-1.77289;0.40293;1.36996;0.0301758;0;0;1.92399;0;325.44;
0.0447333;-2.337;0.564103;1.77289;0.0301758;0;0;2.49817;0.0150879;324;
0.0448;-2.65934;1.45055;1.20879;0.0150879;0;0;2.71978;0.0905273;321.12;
0.0448667;-3.30403;2.01465;1.28938;0.0150879;0;0;3.38462;0.0150879;319.68;
0.0449333;-3.94872;2.65934;1.28938;0.0150879;-0.0150879;0;4.07967;0.0905273;316.8;
0.045;-4.59341;3.06227;1.53114;0;0;0;4.73443;0;315.36;
0.0450667;-5.15751;3.06227;2.09524;0.0150879;-0.0150879;0;5.24817;0.0150879;313.92;
0.0451333;-5.96337;2.73993;3.22344;0.0150879;0;0;6.03388;0.0754395;311.04;
0.0452;-6.60806;2.41758;4.19048;0.0301758;0;0;6.74908;0.0754395;309.6;
0.0452667;-6.3663;2.09524;4.27106;0.0150879;0;-0.0150879;6.55769;0.0603516;308.16;
0.0453333;-5.96337;1.45055;4.51282;0.0301758;0;0;6.28571;0.0754395;305.28;
0.0454;-5.64103;0.725275;4.91575;0.0150879;0;-0.0150879;6.20513;0.0754395;303.84;
0.0454667;-5.23809;-0.241758;5.47985;0.0301758;0;0;6.30586;0.0150879;302.4;
0.0455333;-4.91575;-1.53114;6.44689;0.0301758;0.0150879;-0.0150879;6.85989;0.0150879;300.96;
0.0456;-4.27106;-2.65934;6.9304;0.0150879;0.0150879;0;7.12179;0.0603516;298.08;
0.0456667;-3.86813;-3.38462;7.25275;0.0150879;0.0150879;-0.0150879;7.3837;0.0150879;296.64;
0.0457333;-3.62637;-3.30403;6.9304;0.0150879;0;-0.0150879;7.06135;0.0301758;295.2;
0.0458;-3.70696;-3.22344;6.9304;0.0150879;0;-0.0150879;7.06135;0.0754395;292.32;
0.0458667;-3.4652;-2.9011;6.3663;0;0;0;6.49725;0;290.88;
0.0459333;-3.30403;-2.65934;5.96337;0.0150879;0.0150879;0;6.10439;0.0754395;288;
0.046;-2.65934;-2.17582;4.83516;0.0301758;0;-0.0150879;4.96612;0.0452637;286.56;
0.0460667;-2.17582;-2.01465;4.19048;0.0150879;0.0150879;0;4.32143;0.0301758;283.68;
0.0461333;-1.77289;-1.53114;3.30403;0.0150879;0.0150879;0;3.43498;0.0754395;282.24;
0.0462;-1.36996;-0.886447;2.25641;0.0150879;0;0.0150879;2.39744;0.0754395;279.36;
0.0462667;-1.20879;-0.483516;1.69231;0.0150879;0;0.0150879;1.86355;0.0452637;277.92;
0.0463333;-1.04762;0.0805861;0.967033;0.0301758;0;0;1.22894;0.0754395;275.04;
0.0464;-1.36996;0.564103;0.805861;0;0;0;1.4304;0.0754395;273.6;
0.0464667;-1.53114;1.20879;0.322344;0.0150879;-0.0150879;0;1.66209;0.0301758;270.72;
0.0465333;-1.77289;1.85348;-0.0805861;0.0452637;0;-0.0150879;2.12546;0.0150879;269.28;
0.0466;-1.69231;2.09524;-0.40293;0.0150879;-0.0150879;0.0150879;2.24634;0.0905273;267.84;
0.0466667;-1.77289;2.17582;-0.40293;0.0150879;0;0;2.34707;0.0301758;266.4;
0.0467333;-1.53114;2.65934;-1.1282;0.0150879;0;0.0150879;2.67949;0;263.52;
0.0468;-1.93407;3.06227;-1.12821;0.0150879;0;0.0150879;3.11264;0.0754395;262.08;
0.0468667;-2.01465;3.38462;-1.36996;0.0150879;0;0;3.41483;0;259.2;
0.0469333;-2.41758;4.0293;-1.61172;0.0150879;0;0.0150879;4.0696;0.0754395;257.76;
0.047;-2.73993;4.91575;-2.17582;0.0150879;0;0.0150879;4.9359;0.0603516;254.88;
0.0470667;-3.38462;5.47985;-2.09524;0.0150879;0;-0.0150879;5.54029;0.0150879;253.44;
0.0471333;-3.62637;5.72161;-2.09524;0.0150879;-0.0150879;0;5.8022;0.0754395;252;
0.0472;-3.94872;5.96337;-2.01465;0.0150879;0;0.0150879;6.08425;0.0754395;249.12;
0.0472667;-3.94872;5.8022;-1.85348;0;0;0;5.94322;0;247.68;
0.0473333;-4.10989;5.88278;-1.77289;0.0301758;0;-0.0150879;6.05403;0.0452637;244.8;
0.0474;-4.59341;5.56044;-0.967033;0.0150879;0;0.0150879;5.97344;0.0905273;243.36;
0.0474667;-5.23809;5.23809;0;0;-0.0150879;0.0150879;6.08425;0.0452637;241.92;
0.0475333;-5.8022;4.67399;1.12821;0.0301758;0;0;6.20513;0.0150879;239.04;
0.0476;-6.3663;4.19048;2.17582;0.0150879;-0.0150879;0;6.52747;0.105615;237.6;
0.0476667;-6.60806;3.4652;3.14286;0.0301758;0;0;6.6685;0.0301758;236.16;
0.0477333;-6.68864;3.62637;3.06227;0.0301758;-0.0150879;0;6.75916;0.0150879;233.28;
0.0478;-6.52747;3.54579;2.98168;0.0301758;0;0;6.59798;0.0754395;231.84;
0.0478667;-6.20513;3.22344;2.98168;0.0150879;-0.0150879;0;6.26557;0.0150879;230.4;
0.0479333;-5.64103;3.06227;2.57875;0.0301758;0;0;5.71154;0.0603516;227.52;
0.048;-5.07692;2.57875;2.49817;0.0150879;0;0;5.13736;0.0150879;226.08;
0.0480667;-4.19048;2.25641;1.93407;0.0301758;-0.0150879;0.0150879;4.25092;0.0150879;223.2;
0.0481333;-3.62637;1.69231;1.93407;0.0150879;0.0150879;0;3.68681;0.0754395;221.76;
0.0482;-2.57875;1.36996;1.20879;0.0150879;0;0;2.63919;0.0754395;218.88;
0.0482667;-1.53114;1.20879;0.322344;0.0150879;0;0;1.66209;0.0301758;217.44;
0.0483333;-1.69231;1.69231;0;0.0150879;0;-0.0150879;1.99451;0.0301758;214.56;
0.0484;-1.45055;1.85348;-0.40293;0.0150879;-0.0150879;0;1.97436;0.0301758;213.12;
0.0484667;-1.20879;2.17582;-0.967033;0;0;0;2.19597;0.0301758;210.24;
0.0485333;-0.725275;2.41758;-1.69231;0;0;0;2.47802;0;208.8;
0.0486;-0.483516;2.337;-1.85348;0.0150879;0;0.0150879;2.45788;0.0754395;205.92;
0.0486667;-0.161172;2.25641;-2.09524;0.0150879;0;0;2.49817;0.0301758;204.48;
0.0487333;0.241758;2.25641;-2.49817;0;0;0;2.78022;0.0301758;201.6;
0.0488;0.886447;2.49817;-3.38462;0.0150879;0;0.0150879;3.53571;0.0452637;200.16;
0.0488667;1.28938;2.57875;-3.86813;0.0150879;0;0.0150879;3.95879;0.0150879;197.28;
0.0489333;1.69231;3.06227;-4.75458;0;0;0;4.84524;0;195.84;
0.049;2.09524;3.38462;-5.47985;0;0;0;5.55037;0.0301758;194.4;
0.0490667;1.77289;3.86813;-5.64103;0;-0.0150879;0.0150879;5.79212;0.0301758;191.52;
0.0491333;2.09524;4.0293;-6.12454;0;0;0.0150879;6.24542;0.0754395;190.08;
0.0492;2.337;4.35165;-6.68864;0.0150879;0;0.0150879;6.80952;0.0905273;187.2;
0.0492667;1.93407;4.27106;-6.20513;0.0150879;-0.0150879;0.0150879;6.37637;0.0150879;185.76;
0.0493333;1.77289;4.67399;-6.44689;0.0150879;0;0.0150879;6.67857;0.0301758;184.32;
0.0494;0.805861;4.91575;-5.72161;0.0150879;0;0.0150879;6.2152;0.0754395;181.44;
0.0494667;-0.0805861;5.39927;-5.31868;0.0150879;0;0.0150879;6.16483;0.0150879;180;
0.0495333;-1.20879;5.8022;-4.59341;0.0150879;-0.0150879;0.0150879;6.10439;0.0301758;178.56;
0.0496;-2.337;6.28571;-3.94872;0.0301758;-0.0150879;0.0150879;6.34615;0.0754395;177.12;
0.0496667;-2.98168;6.52747;-3.54579;0.0150879;0;0;6.53755;0.0301758;175.68;
0.0497333;-3.06227;6.68864;-3.62637;0.0150879;-0.0150879;0;6.69872;0.0150879;172.8;
0.0498;-3.06227;6.52747;-3.4652;0.0150879;0;0;6.53755;0.0754395;171.36;
0.0498667;-2.9011;6.04396;-3.14286;0.0150879;0;0;6.05403;0.0150879;168.48;
0.0499333;-2.41758;5.56044;-3.14286;0.0150879;0;0;5.58059;0;167.04;
0.05;-2.17582;4.59341;-2.41758;0.0150879;-0.0150879;0;4.60348;0.0452637;164.16;
0.0500667;-1.77289;3.70696;-1.93407;0.0150879;-0.0150879;0;3.71703;0.0150879;162.72;
0.0501333;-1.04762;2.73993;-1.69231;0.0150879;0;0.0150879;2.76007;0.0754395;159.84;
0.0502;-0.40293;1.85348;-1.45055;0.0150879;0.0150879;-0.0150879;1.93407;0.0905273;156.96;
0.0502667;0.161172;1.69231;-1.85348;0.0150879;0;0;2.07509;0.0150879;155.52;
0.0503333;0.564103;1.12821;-1.69231;0.0150879;0;0;1.74267;0.0754395;152.64;
0.0504;1.36996;0.886447;-2.25641;0.0150879;0;0;2.2967;0.0603516;151.2;
0.0504667;2.17582;0.483516;-2.65934;0.0150879;0;0.0150879;2.86081;0.0452637;149.76;
0.0505333;2.01465;0;-2.01465;0.0150879;0;0.0150879;2.30678;0.0150879;146.88;
0.0506;2.49817;-0.564103;-1.93407;0;0;0;2.61905;0.0905273;145.44;
0.0506667;2.9011;-1.20879;-1.69231;0;0;0;2.92125;0.0301758;142.56;
0.0507333;3.62637;-1.85348;-1.77289;0;0;0;3.64652;0.0603516;141.12;
0.0508;4.27106;-2.49817;-1.77289;0;0;0;4.32143;0.0754395;138.24;
0.0508667;4.83516;-2.9011;-1.93407;0;0;0;4.8956;0.0301758;136.8;
0.0509333;5.47985;-2.98168;-2.49817;0.0150879;0;0.0150879;5.51007;0.0603516;133.92;
0.051;6.28571;-2.82051;-3.4652;0;0;0.0150879;6.31593;0.0603516;132.48;
0.0510667;6.52747;-2.65934;-3.86813;0;0.0150879;0.0150879;6.57784;0.0150879;131.04;
0.0511333;6.44689;-2.49817;-3.94872;0.0150879;0;0.0150879;6.5174;0.0754395;128.16;
0.0512;6.28571;-2.17582;-4.10989;0.0150879;0.0150879;0;6.39652;0.0754395;126.72;
0.0512667;6.12454;-1.61172;-4.51282;0;0;0.0150879;6.34615;0.0150879;125.28;
0.0513333;5.8022;-0.725275;-5.07692;0;0;0;6.31593;0.0603516;122.4;
0.0514;5.47985;0.564103;-6.04396;0.0150879;0;0.0150879;6.70879;0.0754395;120.96;
0.0514667;4.83516;1.69231;-6.52747;0;0;0.0150879;6.79945;0.0452637;119.52;
0.0515333;4.51282;2.82051;-7.33333;0.0150879;0;-0.0150879;7.42399;0.0452637;116.64;
0.0516;3.54579;3.30403;-6.84982;0;0;0.0150879;6.88004;0.0905273;115.2;
0.0516667;3.70696;3.38462;-7.09157;0;-0.0150879;0.0150879;7.12179;0.0150879;113.76;
0.0517333;3.4652;3.06227;-6.52747;0.0150879;0;0.0150879;6.55769;0.0150879;110.88;
0.0518;3.14286;2.73993;-5.88278;0.0150879;0;0.0150879;5.913;0.0603516;109.44;
0.0518667;2.9011;2.41758;-5.31868;0.0150879;0;0.0150879;5.3489;0.0150879;106.56;
0.0519333;2.337;1.93407;-4.27106;0;0;0;4.30128;0.0754395;105.12;
0.052;2.01465;1.69231;-3.70696;0.0150879;0;0;3.73718;0.0150879;102.24;
0.0520667;1.61172;1.04762;-2.65934;0.0150879;0;0.0150879;2.69963;0.0301758;100.8;
0.0521333;1.28938;0.40293;-1.69231;0.0150879;0;0.0150879;1.79304;0.0754395;97.92;
0.0522;1.28938;0.161172;-1.45055;0.0150879;-0.0150879;0;1.61172;0.0754395;96.48;
0.0522667;1.53114;-0.241758;-1.28938;0;0;0.0150879;1.63187;0.0150879;93.6;
0.0523333;1.61172;-0.886447;-0.725275;0.0150879;0;0;1.63187;0.0452637;92.16;
0.0524;1.85348;-1.36996;-0.483516;0;0;0;1.95421;0.0905273;90.72;
0.0524667;1.45055;-1.93407;0.483516;0.0150879;0;0.0150879;2.07509;0.0150879;87.84;
0.0525333;1.69231;-2.01465;0.322344;0.0150879;0;0;2.21612;0.0150879;86.4;
0.0526;1.61172;-2.337;0.725275;0.0150879;0.0150879;0;2.4478;0.0754395;84.96;
0.0526667;1.61172;-2.41758;0.805861;0;0;0;2.51831;0.0301758;82.08;
0.0527333;1.69231;-2.65934;0.967033;0;0;0;2.75;0.0905273;80.64;
0.0528;2.01465;-3.30403;1.28938;0.0150879;0;-0.0150879;3.39469;0.0754395;77.76;
0.0528667;2.57875;-4.10989;1.53114;0;0;0;4.21062;0.0301758;76.32;
0.0529333;3.22344;-4.91575;1.69231;0.0150879;0.0150879;0;5.05678;0.0754395;73.44;
0.053;3.86813;-5.31868;1.45055;0;0;0;5.56044;0.0301758;72;
0.0530667;4.10989;-5.72161;1.61172;0.0150879;0.0150879;0;5.96337;0.0150879;70.56;
0.0531333;4.35165;-5.64103;1.28938;0.0150879;0;0;5.97344;0.0603516;67.68;
0.0532;4.35165;-5.64103;1.28938;0;0;0;5.97344;0.0603516;66.24;
0.0532667;4.67399;-5.31868;0.644689;0.0150879;0.0150879;0;5.86264;0.0603516;63.36;
0.0533333;5.23809;-5.07692;-0.161172;0;0;0;6.00366;0.0905273;61.92;
0.0534;5.88278;-4.51282;-1.36996;0;0;0.0150879;6.19505;0.0754395;60.48;
0.0534667;6.28571;-3.86813;-2.41758;0;0;0.0150879;6.3663;0.0150879;57.6;
0.0535333;6.84982;-3.78755;-3.06227;0;0;0;6.89011;0.0452637;56.16;
0.0536;7.01099;-3.62637;-3.38462;0;0;0;7.03114;0.0905273;54.72;
0.0536667;6.9304;-3.54579;-3.38462;0;0.0150879;0.0150879;6.95055;0.0452637;51.84;
0.0537333;6.60806;-3.14286;-3.4652;0;0;0;6.6282;0.0301758;50.4;
0.0538;5.96337;-2.73993;-3.22344;-0.0150879;0;0.0150879;5.98352;0.0905273;48.96;
0.0538667;5.07692;-2.49817;-2.57875;0.0150879;0;0.0150879;5.09707;0.0301758;46.08;
0.0539333;4.51282;-1.85348;-2.65934;0.0150879;0.0150879;0;4.55311;0.0754395;44.64;
0.054;3.62637;-1.28938;-2.337;0.0150879;0;0.0150879;3.68681;0.0301758;41.76;
0.0540667;2.57875;-0.967033;-1.61172;0;-0.0150879;0.0150879;2.60897;0.0150879;40.32;
0.0541333;1.77289;-0.967033;-0.805861;0;0;0.0150879;1.79304;0.0754395;37.44;
0.0542;1.45055;-1.04762;-0.40293;0;0;0.0150879;1.53114;0.0754395;34.56;
0.0542667;1.36996;-1.28938;-0.0805861;0.0150879;0;0;1.5815;0.0150879;33.12;
0.0543333;0.805861;-1.93407;1.12821;0.0150879;0;0.0150879;2.01465;0.0150879;30.24;
0.0544;0.161172;-2.01465;1.85348;0.0150879;0;0;2.30678;0.0603516;28.8;
0.0544667;-0.0805861;-2.01465;2.09524;0.0150879;-0.0150879;0;2.4881;0.0452637;25.92;
0.0545333;-0.483516;-1.93407;2.41758;0.0150879;0;0;2.67949;0.0150879;24.48;
0.0546;-0.805861;-1.93407;2.73993;0.0150879;0;-0.0150879;2.94139;0.0754395;21.6;
0.0546667;-1.36996;-2.01465;3.38462;0.0150879;0.0150879;0;3.53571;0.0150879;20.16;
0.0547333;-1.93407;-2.337;4.27106;0;0;0;4.40201;0;17.28;
0.0548;-2.337;-2.73993;5.07692;0.0150879;0;0;5.20788;0.0905273;15.84;
0.0548667;-2.65934;-3.22344;5.88278;0.0150879;0;-0.0150879;6.01374;0.0150879;12.96;
0.0549333;-2.41758;-3.78755;6.20513;0.0150879;0;0;6.37637;0.0754395;11.52;
0.055;-2.73993;-3.94872;6.68864;0.0150879;0;-0.0150879;6.84982;0.0754395;10.08;
0.0550667;-2.65934;-4.0293;6.68864;0.0301758;0.0150879;-0.0150879;6.85989;0.0150879;7.2;
0.0551333;-2.65934;-3.94872;6.60806;0.0150879;0.0150879;0;6.7793;0.0754395;5.76;
0.0552;-2.337;-4.0293;6.3663;0.0150879;0;-0.0150879;6.56777;0.0905273;4.32;
0.0552667;-1.69231;-4.59341;6.28571;0.0301758;0;0;6.6282;0.0150879;1.44;
0.0553333;-0.564103;-4.75458;5.31868;0.0150879;0;0;5.96337;0;0;
0.0554;0.483516;-5.07692;4.59341;0;0;0;5.67125;0.0754395;358.56;
0.0554667;1.53114;-5.56044;4.0293;0.0150879;0.0150879;0;5.81227;0.0150879;357.12;
0.0555333;2.65934;-5.56044;2.9011;0.0301758;0;0;5.63095;0.0301758;354.24;
0.0556;2.73993;-5.96337;3.22344;0.0150879;0.0150879;0;6.03388;0.0754395;352.8;
0.0556667;2.9011;-5.8022;2.9011;0;0.0150879;0;5.86264;0.0452637;351.36;
0.0557333;2.73993;-5.23809;2.49817;0;0;0;5.30861;0.0301758;348.48;
0.0558;2.337;-4.43223;2.09524;0;0;0;4.50275;0.0905273;347.04;
0.0558667;1.93407;-3.70696;1.77289;0.0150879;0.0150879;0;3.77747;0.0452637;344.16;
0.0559333;1.45055;-2.65934;1.20879;0;0;0;2.72985;0.0754395;341.28;
0.056;0.967033;-1.61172;0.644689;0.0150879;0;0.0150879;1.68223;0.0301758;339.84;
0.0560667;0.40293;-1.53114;1.12821;0.0150879;0;0;1.65201;0.0301758;336.96;
0.0561333;0.161172;-1.36996;1.20879;0;0.0150879;0.0150879;1.56136;0.0754395;335.52;
0.0562;-0.161172;-1.12821;1.28938;0.0150879;0.0150879;0;1.52106;0.0754395;332.64;
